Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,"Turbines, Inverters, or Hydrokinetic Buoys",Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Planned Net Summer Capacity Uprate (MW),Planned Net Winter Capacity Uprate (MW),Planned Uprate Month,Planned Uprate Year,Planned Net Summer Capacity Derate (MW),Planned Net Winter Capacity Derate (MW),Planned Derate Month,Planned Derate Year,Planned New Prime Mover,Planned Energy Source 1,Planned New Nameplate Capacity (MW),Planned Repower Month,Planned Repower Year,Other Planned Modifications?,Other Modifications Month,Other Modifications Year,Cofire Fuels?,Switch Between Oil and Natural Gas?
15296,New York Power Authority,2694.0,Robert Moses Power Dam,NY,St Lawrence,26,Conventional Hydroelectric,HY,,S,X,X,,,57.0,1,64.1,63.1,1,N, , ,OP,X,10.0,1958.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
15296,New York Power Authority,2694.0,Robert Moses Power Dam,NY,St Lawrence,27,Conventional Hydroelectric,HY,,S,X,X,,,57.0,1,64.1,63.1,1,N, , ,OP,X,8.0,1958.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
15296,New York Power Authority,2694.0,Robert Moses Power Dam,NY,St Lawrence,28,Conventional Hydroelectric,HY,,S,X,X,,,57.0,1,64.1,63.1,1,N, , ,OP,X,8.0,1958.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
15296,New York Power Authority,2694.0,Robert Moses Power Dam,NY,St Lawrence,29,Conventional Hydroelectric,HY,,S,X,X,,,57.0,1,64.1,63.1,1,N, , ,OP,X,7.0,1958.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
15296,New York Power Authority,2694.0,Robert Moses Power Dam,NY,St Lawrence,30,Conventional Hydroelectric,HY,,S,X,X,,,57.0,1,64.1,63.1,1,N, , ,OP,X,7.0,1958.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
15296,New York Power Authority,2694.0,Robert Moses Power Dam,NY,St Lawrence,31,Conventional Hydroelectric,HY,,S,X,X,,,57.0,1,64.1,63.1,1,N, , ,OP,X,7.0,1958.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
15296,New York Power Authority,2694.0,Robert Moses Power Dam,NY,St Lawrence,32,Conventional Hydroelectric,HY,,S,X,X,,,57.0,1,64.1,63.1,1,N, , ,OP,X,7.0,1958.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
16217,Village of Rockville Centre - (NY),2695.0,Charles P Keller,NY,Nassau,10,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,3.5,0.8,3.2,3.2,1.6,N, , ,OP,X,1.0,1954.0, , ,N,Electric Utility,1.0,X,NG,DFO,,,,,,,,,N,Y, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,Y
16217,Village of Rockville Centre - (NY),2695.0,Charles P Keller,NY,Nassau,11,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,5.2,0.8,5.2,5.2,2.6,N, , ,OP,X,1.0,1962.0, , ,N,Electric Utility,1.0,X,NG,DFO,,,,,,,,,N,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,Y
16217,Village of Rockville Centre - (NY),2695.0,Charles P Keller,NY,Nassau,12,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,5.5,0.8,5.5,5.5,2.7,N, , ,OP,X,1.0,1967.0, , ,N,Electric Utility,1.0,X,NG,DFO,,,,,,,,,N,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,Y
16217,Village of Rockville Centre - (NY),2695.0,Charles P Keller,NY,Nassau,13,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,5.5,0.8,5.5,5.5,2.7,N, , ,OP,X,1.0,1974.0, , ,N,Electric Utility,1.0,X,NG,DFO,,,,,,,,,N,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,Y
16217,Village of Rockville Centre - (NY),2695.0,Charles P Keller,NY,Nassau,14,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,6.2,0.85,6.2,6.2,3.1,N, , ,OP,X,9.0,1994.0, , ,N,Electric Utility,1.0,X,NG,DFO,,,,,,,,,N,Y, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,Y
16217,Village of Rockville Centre - (NY),2695.0,Charles P Keller,NY,Nassau,7,Petroleum Liquids,IC,,S,X,X,,,2.0,0.8,2,2,1,N, , ,OP,X,1.0,1942.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N
16217,Village of Rockville Centre - (NY),2695.0,Charles P Keller,NY,Nassau,8,Petroleum Liquids,IC,,S,X,X,,,2.4,0.8,2.7,2.7,1.2,N, , ,OP,X,1.0,1950.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N
16217,Village of Rockville Centre - (NY),2695.0,Charles P Keller,NY,Nassau,9,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,3.5,0.8,3.2,3.2,1.6,N, , ,OP,X,1.0,1954.0, , ,N,Electric Utility,1.0,X,NG,DFO,,,,,,,,,N,Y, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,Y
20188,City of Watertown - (NY),2700.0,Watertown,NY,Jefferson,1,Conventional Hydroelectric,HY,,S,X,X,,,2.7,1,2.1,2.1,0.6,N, , ,OP,X,8.0,1924.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,
20188,City of Watertown - (NY),2700.0,Watertown,NY,Jefferson,2,Conventional Hydroelectric,HY,,S,X,X,,,2.7,1,2.1,2.1,0.6,N, , ,OP,X,8.0,1924.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,
20188,City of Watertown - (NY),2700.0,Watertown,NY,Jefferson,3,Conventional Hydroelectric,HY,,S,X,X,,,2.7,1,2.1,2.1,0.6,N, , ,OP,X,8.0,1924.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,
3046,Duke Energy Progress - (NC),2706.0,Asheville,NC,Buncombe,1,Conventional Steam Coal,ST,,S,X,X,,,206.6,0.85,189,192,52,N, , ,OP,X,5.0,1964.0,11,2019,N,Electric Utility,1.0,X,BIT,,,,,,DFO,,,,N,N, ,OVER,,Y,,,Y,,, , , , , , , , ,,, , , ,, , ,N,
3046,Duke Energy Progress - (NC),2706.0,Asheville,NC,Buncombe,2,Conventional Steam Coal,ST,,S,X,X,,,207.0,0.9,189,192,50,N, , ,OP,X,5.0,1971.0,11,2019,N,Electric Utility,1.0,X,BIT,,,,,,DFO,,,,N,N, ,OVER,,Y,,,Y,,, , , , , , , , ,,, , , ,, , ,N,
3046,Duke Energy Progress - (NC),2706.0,Asheville,NC,Buncombe,GT1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,211.7,0.85,164,185,70,N, , ,OP,X,6.0,1999.0, , ,N,Electric Utility,1.0,X,NG,DFO,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,Y
3046,Duke Energy Progress - (NC),2706.0,Asheville,NC,Buncombe,GT2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,211.8,0.85,160,185,70,N, , ,OP,X,6.0,2000.0, , ,N,Electric Utility,1.0,X,NG,DFO,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,Y
3046,Duke Energy Progress - (NC),2707.0,Blewett,NC,Anson,1,Conventional Hydroelectric,HY,,S,X,X,,,3.2,0.8,4,4,3,N, , ,OP,X,6.0,1912.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
3046,Duke Energy Progress - (NC),2707.0,Blewett,NC,Anson,2,Conventional Hydroelectric,HY,,S,X,X,,,3.2,0.8,4,4,3,N, , ,OP,X,6.0,1912.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
3046,Duke Energy Progress - (NC),2707.0,Blewett,NC,Anson,3,Conventional Hydroelectric,HY,,S,X,X,,,3.2,0.8,4,4,3,N, , ,OP,X,6.0,1912.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
3046,Duke Energy Progress - (NC),2707.0,Blewett,NC,Anson,4,Conventional Hydroelectric,HY,,S,X,X,,,5.0,0.8,5,5,4,N, , ,OP,X,6.0,1912.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
3046,Duke Energy Progress - (NC),2707.0,Blewett,NC,Anson,5,Conventional Hydroelectric,HY,,S,X,X,,,5.0,0.8,5,5,4,N, , ,OP,X,6.0,1912.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
3046,Duke Energy Progress - (NC),2707.0,Blewett,NC,Anson,6,Conventional Hydroelectric,HY,,S,X,X,,,5.0,0.8,5,5,4,N, , ,OP,X,6.0,1912.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
3046,Duke Energy Progress - (NC),2707.0,Blewett,NC,Anson,GT1,Petroleum Liquids,GT,,S,X,X,,,17.5,0.85,13,17,12,N, , ,OP,X,5.0,1971.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,
3046,Duke Energy Progress - (NC),2707.0,Blewett,NC,Anson,GT2,Petroleum Liquids,GT,,S,X,X,,,17.5,0.85,13,17,12,N, , ,OP,X,5.0,1971.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,
3046,Duke Energy Progress - (NC),2707.0,Blewett,NC,Anson,GT3,Petroleum Liquids,GT,,S,X,X,,,17.5,0.85,13,17,12,N, , ,OP,X,5.0,1971.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,
3046,Duke Energy Progress - (NC),2707.0,Blewett,NC,Anson,GT4,Petroleum Liquids,GT,,S,X,X,,,17.5,0.85,13,17,12,N, , ,OP,X,7.0,1971.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,
3046,Duke Energy Progress - (NC),2710.0,Marshall Dam,NC,Madison,HC1,Conventional Hydroelectric,HY,,S,X,X,,,2.5,0.8,2,2,2,N, , ,OP,X,1.0,1985.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
3046,Duke Energy Progress - (NC),2710.0,Marshall Dam,NC,Madison,HC2,Conventional Hydroelectric,HY,,S,X,X,,,2.5,0.8,2,2,2,N, , ,OP,X,1.0,1985.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
3046,Duke Energy Progress - (NC),2712.0,Roxboro,NC,Person,1,Conventional Steam Coal,ST,,S,X,X,,,410.8,0.9,379,380,100,N, , ,OP,X,5.0,1966.0, , ,N,Electric Utility,1.0,X,BIT,,,,,,DFO,,,,N,N, ,OVER,,Y,,,Y,,, , , , , , , , ,,, , , ,, , ,N,
3046,Duke Energy Progress - (NC),2712.0,Roxboro,NC,Person,2,Conventional Steam Coal,ST,,S,X,X,,,657.0,0.9,671,673,150,N, , ,OP,X,5.0,1968.0, , ,N,Electric Utility,1.0,X,BIT,,,,,,DFO,,,,N,N, ,OVER,,Y,,,Y,,, , , , , , , , ,,, , , ,, , ,N,
3046,Duke Energy Progress - (NC),2712.0,Roxboro,NC,Person,3,Conventional Steam Coal,ST,,S,X,X,,,745.2,0.9,691,698,100,N, , ,OP,X,7.0,1973.0, , ,N,Electric Utility,1.0,X,BIT,,,,,,DFO,,,,N,N, ,OVER,,Y,,,Y,,, , , , , , , , ,,, , , ,, , ,N,
3046,Duke Energy Progress - (NC),2712.0,Roxboro,NC,Person,4,Conventional Steam Coal,ST,,S,X,X,,,745.2,0.9,698,711,250,N, , ,OP,X,9.0,1980.0, , ,N,Electric Utility,1.0,X,BIT,,,,,,DFO,,,,N,N, ,OVER,,Y,,,Y,,, , , , , , , , ,,, , , ,, , ,N,
3046,Duke Energy Progress - (NC),2713.0,L V Sutton Steam,NC,New Hanover,GT1,Petroleum Liquids,GT,,S,X,X,,,16.3,0.85,11,12,3,N, , ,OP,X,2.0,1968.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,,N
3046,Duke Energy Progress - (NC),2713.0,L V Sutton Steam,NC,New Hanover,GTA,Petroleum Liquids,GT,,S,X,X,,,37.5,0.85,24,31,6,N, , ,OP,X,6.0,1969.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,,Y
3046,Duke Energy Progress - (NC),2713.0,L V Sutton Steam,NC,New Hanover,GTB,Petroleum Liquids,GT,,S,X,X,,,37.5,0.85,26,33,6,N, , ,OP,X,5.0,1969.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,,Y
3046,Duke Energy Progress - (NC),2714.0,Tillery,NC,Montgomery,1,Conventional Hydroelectric,HY,,S,X,X,,,22.0,0.8,21,21,21,N, , ,OP,X,8.0,1928.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
3046,Duke Energy Progress - (NC),2714.0,Tillery,NC,Montgomery,2,Conventional Hydroelectric,HY,,S,X,X,,,18.0,0.8,18,18,18,N, , ,OP,X,8.0,1928.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
3046,Duke Energy Progress - (NC),2714.0,Tillery,NC,Montgomery,3,Conventional Hydroelectric,HY,,S,X,X,,,22.0,0.8,21,21,18,N, , ,OP,X,8.0,1928.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
3046,Duke Energy Progress - (NC),2714.0,Tillery,NC,Montgomery,4,Conventional Hydroelectric,HY,,S,X,X,,,22.0,0.8,24,24,22,N, , ,OP,X,6.0,1960.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
3046,Duke Energy Progress - (NC),2715.0,Walters,NC,Haywood,1,Conventional Hydroelectric,HY,,S,X,X,,,36.0,0.8,36,36,36,N, , ,OP,X,7.0,1930.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
3046,Duke Energy Progress - (NC),2715.0,Walters,NC,Haywood,2,Conventional Hydroelectric,HY,,S,X,X,,,36.0,0.8,40,40,36,N, , ,OP,X,7.0,1930.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
3046,Duke Energy Progress - (NC),2715.0,Walters,NC,Haywood,3,Conventional Hydroelectric,HY,,S,X,X,,,36.0,0.8,36,36,36,N, , ,OP,X,11.0,1930.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
3046,Duke Energy Progress - (NC),2716.0,W H Weatherspoon,NC,Robeson,GT1,Petroleum Liquids,GT,,S,X,X,,,39.7,0.85,32,41,12,N, , ,OP,X,5.0,1970.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N
3046,Duke Energy Progress - (NC),2716.0,W H Weatherspoon,NC,Robeson,GT2,Petroleum Liquids,GT,,S,X,X,,,39.7,0.85,32,41,12,N, , ,OP,X,5.0,1970.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N
3046,Duke Energy Progress - (NC),2716.0,W H Weatherspoon,NC,Robeson,GT3,Petroleum Liquids,GT,,S,X,X,,,41.8,0.9,33,41,12,N, , ,OP,X,4.0,1971.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N
3046,Duke Energy Progress - (NC),2716.0,W H Weatherspoon,NC,Robeson,GT4,Petroleum Liquids,GT,,S,X,X,,,41.8,0.9,31,41,12,N, , ,OP,X,4.0,1971.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N
5416,"Duke Energy Carolinas, LLC",2718.0,G G Allen,NC,Gaston,1,Conventional Steam Coal,ST,,S,X,X,,,163.2,0.85,162,167,61,N, , ,OP,X,6.0,1957.0, , ,N,Electric Utility,1.0,X,BIT,,,,,,DFO,,,,N,N, ,OVER,,Y,,,Y,,, , , , , , , , ,,, , , ,, , ,N,
5416,"Duke Energy Carolinas, LLC",2718.0,G G Allen,NC,Gaston,2,Conventional Steam Coal,ST,,S,X,X,,,163.2,0.85,162,167,61,N, , ,OP,X,11.0,1957.0, , ,N,Electric Utility,1.0,X,BIT,,,,,,DFO,,,,N,N, ,OVER,,Y,,,Y,,, , , , , , , , ,,, , , ,, , ,N,
5416,"Duke Energy Carolinas, LLC",2718.0,G G Allen,NC,Gaston,3,Conventional Steam Coal,ST,,S,X,X,,,272.0,0.85,261,270,116,N, , ,OP,X,10.0,1959.0, , ,N,Electric Utility,1.0,X,BIT,,,,,,DFO,,,,N,N, ,OVER,,Y,,,Y,,, , , , , , , , ,,, , , ,, , ,N,
5416,"Duke Energy Carolinas, LLC",2718.0,G G Allen,NC,Gaston,4,Conventional Steam Coal,ST,,S,X,X,,,278.0,0.85,276,282,115,N, , ,OP,X,10.0,1960.0, , ,N,Electric Utility,1.0,X,BIT,,,,,,DFO,,,,N,N, ,OVER,,Y,,,Y,,, , , , , , , , ,,, , , ,, , ,N,
5416,"Duke Energy Carolinas, LLC",2718.0,G G Allen,NC,Gaston,5,Conventional Steam Coal,ST,,S,X,X,,,272.0,0.85,266,275,126,N, , ,OP,X,7.0,1961.0, , ,N,Electric Utility,1.0,X,BIT,,,,,,DFO,,,,N,N, ,OVER,,Y,,,Y,,, , , , , , , , ,,, , , ,, , ,N,
5416,"Duke Energy Carolinas, LLC",2719.0,Bridgewater,NC,Burke,1,Conventional Hydroelectric,HY,,S,X,X,,,13.0,0.9,15,15,13,N, , ,OP,X,5.0,1919.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
5416,"Duke Energy Carolinas, LLC",2719.0,Bridgewater,NC,Burke,2,Conventional Hydroelectric,HY,,S,X,X,,,13.0,0.9,15,15,13,N, , ,OP,X,5.0,1919.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
5416,"Duke Energy Carolinas, LLC",2719.0,Bridgewater,NC,Burke,3,Conventional Hydroelectric,HY,,S,X,X,,,1.7,0.8,1.5,1.5,1.5,N, , ,OP,X,11.0,2011.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
5416,"Duke Energy Carolinas, LLC",2720.0,Buck,NC,Rowan,CT11,Natural Gas Fired Combined Cycle,CT,CC1,S,X,Y,,,185.3,0.85,176.3,190.7, ,N, , ,OP,X,11.0,2011.0, , ,N,Electric Utility,1.0,X,NG,DFO,,,,,,,,,,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N
5416,"Duke Energy Carolinas, LLC",2720.0,Buck,NC,Rowan,CT12,Natural Gas Fired Combined Cycle,CT,CC1,S,X,Y,,,185.3,0.85,175.1,189.8, ,N, , ,OP,X,11.0,2011.0, , ,N,Electric Utility,1.0,X,NG,DFO,,,,,,,,,,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N
5416,"Duke Energy Carolinas, LLC",2720.0,Buck,NC,Rowan,ST10,Natural Gas Fired Combined Cycle,CA,CC1,S,Y,X,,,327.3,0.85,316.8,316.8,245,N, , ,OP,X,11.0,2011.0, , ,N,Electric Utility,1.0,X,NG,,,,,,,,,,,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N
5416,"Duke Energy Carolinas, LLC",2721.0,James E. Rogers Energy Complex,NC,Cleveland,5,Conventional Steam Coal,ST,,S,X,X,,,621.0,0.9,552,556,125,N, , ,OP,X,6.0,1972.0, , ,N,Electric Utility,1.0,X,BIT,,,,,,DFO,,,,N,N, ,OVER,,Y,,,Y,,, , , , , , , , ,,, , , ,, , ,N,
5416,"Duke Energy Carolinas, LLC",2721.0,James E. Rogers Energy Complex,NC,Cleveland,6,Conventional Steam Coal,ST,,S,X,X,,,909.5,0.85,844,844,315,N, , ,OP,X,12.0,2012.0, , ,N,Electric Utility,1.0,X,BIT,DFO,,,,,DFO,,,,N,N, ,OVER,,Y,,,,Y,, , , , , , , , ,,, , , ,, , ,N,
5416,"Duke Energy Carolinas, LLC",2722.0,Cowans Ford,NC,Lincoln,1,Conventional Hydroelectric,HY,,S,X,X,,,87.5,0.95,81.3,81.3,81.3,N, , ,OP,X,9.0,1963.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
5416,"Duke Energy Carolinas, LLC",2722.0,Cowans Ford,NC,Lincoln,2,Conventional Hydroelectric,HY,,S,X,X,,,87.5,0.95,81.3,81.3,81.3,N, , ,OP,X,9.0,1963.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
5416,"Duke Energy Carolinas, LLC",2722.0,Cowans Ford,NC,Lincoln,3,Conventional Hydroelectric,HY,,S,X,X,,,87.5,0.95,81.3,81.3,81.3,N, , ,OP,X,9.0,1963.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
5416,"Duke Energy Carolinas, LLC",2722.0,Cowans Ford,NC,Lincoln,4,Conventional Hydroelectric,HY,,S,X,X,,,87.5,0.95,81.3,81.3,81.3,N, , ,OP,X,4.0,1967.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
5416,"Duke Energy Carolinas, LLC",2723.0,Dan River,NC,Rockingham,CT8,Natural Gas Fired Combined Cycle,CT,CC1,S,X,Y,,,185.3,0.85,165,193, ,N, , ,OP,X,12.0,2012.0, , ,N,Electric Utility,1.0,X,NG,DFO,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N
5416,"Duke Energy Carolinas, LLC",2723.0,Dan River,NC,Rockingham,CT9,Natural Gas Fired Combined Cycle,CT,CC1,S,X,Y,,,185.3,0.85,166,193, ,N, , ,OP,X,12.0,2012.0, , ,N,Electric Utility,1.0,X,NG,DFO,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N
5416,"Duke Energy Carolinas, LLC",2723.0,Dan River,NC,Rockingham,ST7,Natural Gas Fired Combined Cycle,CA,CC1,S,Y,X,,,327.3,0.85,320,320,340,N, , ,OP,X,12.0,2012.0, , ,N,Electric Utility,1.0,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N
5416,"Duke Energy Carolinas, LLC",2726.0,Lookout Shoals,NC,Iredell,1,Conventional Hydroelectric,HY,,S,X,X,,,8.6,1,9.3,9.3,8.6,N, , ,OP,X,12.0,1915.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
5416,"Duke Energy Carolinas, LLC",2726.0,Lookout Shoals,NC,Iredell,2,Conventional Hydroelectric,HY,,S,X,X,,,8.6,1,9.3,9.3,8.6,N, , ,OP,X,12.0,1915.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
5416,"Duke Energy Carolinas, LLC",2726.0,Lookout Shoals,NC,Iredell,3,Conventional Hydroelectric,HY,,S,X,X,,,8.6,1,9.3,9.3,8.6,N, , ,OP,X,12.0,1915.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
5416,"Duke Energy Carolinas, LLC",2727.0,Marshall (NC),NC,Catawba,1,Conventional Steam Coal,ST,,S,X,X,,,348.5,0.9,380,380,214,N, , ,OP,X,3.0,1965.0, , ,N,Electric Utility,1.0,X,BIT,,,,,,DFO,,,,N,, ,OVER,,Y,,,Y,,, , , , , , , , ,,, , , ,, , ,N,
5416,"Duke Energy Carolinas, LLC",2727.0,Marshall (NC),NC,Catawba,2,Conventional Steam Coal,ST,,S,X,X,,,348.5,0.9,380,380,215,N, , ,OP,X,4.0,1966.0, , ,N,Electric Utility,1.0,X,BIT,,,,,,DFO,,,,N,, ,OVER,,Y,,,Y,,, , , , , , , , ,,, , , ,, , ,N,
