Utility ID,Utility Name,Plant Code,Plant Name,Boiler ID,Generator ID,Steam Plant Type
40577,"American Mun Power-Ohio, Inc",7286.0,Richard Gorsuch,2,2,4.0
40577,"American Mun Power-Ohio, Inc",7286.0,Richard Gorsuch,1,2,4.0
40577,"American Mun Power-Ohio, Inc",7286.0,Richard Gorsuch,4,3,4.0
40577,"American Mun Power-Ohio, Inc",7286.0,Richard Gorsuch,3,3,4.0
40577,"American Mun Power-Ohio, Inc",7286.0,Richard Gorsuch,3,4,4.0
40577,"American Mun Power-Ohio, Inc",7286.0,Richard Gorsuch,4,4,4.0
5860,Empire District Electric Co,7296.0,State Line Combined Cycle,HRSG22,2-3,3.0
5860,Empire District Electric Co,7296.0,State Line Combined Cycle,HRSG21,2-3,3.0
6455,"Duke Energy Florida, LLC",7302.0,Hines Energy Complex,1A,1ST,3.0
6455,"Duke Energy Florida, LLC",7302.0,Hines Energy Complex,1B,1ST,3.0
6455,"Duke Energy Florida, LLC",7302.0,Hines Energy Complex,2A,2ST,3.0
6455,"Duke Energy Florida, LLC",7302.0,Hines Energy Complex,2B,2ST,3.0
6455,"Duke Energy Florida, LLC",7302.0,Hines Energy Complex,3A,3ST,3.0
6455,"Duke Energy Florida, LLC",7302.0,Hines Energy Complex,3B,3ST,3.0
6455,"Duke Energy Florida, LLC",7302.0,Hines Energy Complex,4B,4ST,3.0
6455,"Duke Energy Florida, LLC",7302.0,Hines Energy Complex,4A,4ST,3.0
15783,City of Redding - (CA),7307.0,Redding Power,4HRSG,4,4.0
15296,New York Power Authority,7314.0,Richard M Flynn,EIA01,NA2,4.0
12341,MidAmerican Energy Co,7343.0,George Neal South,4,4,1.0
15248,Portland General Electric Co,7350.0,Coyote Springs,SG01,2,4.0
21554,Seminole Electric Cooperative Inc,7380.0,Midulla Generating Station,HRSG1,ST3,3.0
21554,Seminole Electric Cooperative Inc,7380.0,Midulla Generating Station,HRSG2,ST3,3.0
19545,"Black Hills Power, Inc.",7504.0,Neil Simpson II,2,2,2.0
16604,City of San Antonio - (TX),7512.0,Arthur Von Rosenberg,2,3,1.0
16604,City of San Antonio - (TX),7512.0,Arthur Von Rosenberg,1,3,1.0
16534,Sacramento Municipal Util Dist,7527.0,Carson Ice-Gen Project,HRSG,2,2.0
19876,Virginia Electric & Power Co,7537.0,North Branch (WV),B,1,4.0
19876,Virginia Electric & Power Co,7537.0,North Branch (WV),A,1,4.0
14077,Oklahoma Municipal Power Authority,7546.0,Ponca City,HRSG1,1,2.0
20847,Wisconsin Electric Power Co,7549.0,Milwaukee County,1,1,4.0
20847,Wisconsin Electric Power Co,7549.0,Milwaukee County,2,1,4.0
20847,Wisconsin Electric Power Co,7549.0,Milwaukee County,3,1,4.0
16534,Sacramento Municipal Util Dist,7551.0,SCA Cogen 2,HRSGB,CCST,2.0
16534,Sacramento Municipal Util Dist,7551.0,SCA Cogen 2,HRSGA,CCST,2.0
16534,Sacramento Municipal Util Dist,7552.0,SPA Cogen 3,HRSG,CCST,2.0
924,"Associated Electric Coop, Inc",7604.0,St Francis Energy Facility,HRSG1,1,3.0
924,"Associated Electric Coop, Inc",7604.0,St Francis Energy Facility,HRSG2,2,3.0
3660,PUD No 1 of Clark County - (WA),7605.0,River Road Gen Plant,1,1,3.0
10273,Kimberly-Clark Corp,7627.0,Everett Cogen,14,1,4.0
195,Alabama Power Co,7697.0,Washington County Cogeneration Facility,1,2,2.0
195,Alabama Power Co,7698.0,General Electric Plastic,HRSG1,2,2.0
6455,"Duke Energy Florida, LLC",7699.0,Tiger Bay,1,CW1,4.0
6035,"Constellation Power, Inc",7701.0,Fairless Hills,5,A,4.0
6035,"Constellation Power, Inc",7701.0,Fairless Hills,4,A,4.0
6035,"Constellation Power, Inc",7701.0,Fairless Hills,3,A,4.0
6035,"Constellation Power, Inc",7701.0,Fairless Hills,5,B,4.0
6035,"Constellation Power, Inc",7701.0,Fairless Hills,4,B,4.0
6035,"Constellation Power, Inc",7701.0,Fairless Hills,3,B,4.0
17650,Southern Power Co,7710.0,H Allen Franklin Combined Cycle,1A,ST1,1.0
17650,Southern Power Co,7710.0,H Allen Franklin Combined Cycle,1B,ST1,1.0
17650,Southern Power Co,7710.0,H Allen Franklin Combined Cycle,2B,ST2,1.0
17650,Southern Power Co,7710.0,H Allen Franklin Combined Cycle,2A,ST2,1.0
17650,Southern Power Co,7710.0,H Allen Franklin Combined Cycle,3A,ST3,1.0
17650,Southern Power Co,7710.0,H Allen Franklin Combined Cycle,3B,ST3,1.0
195,Alabama Power Co,7721.0,Theodore Cogen Facility,HRSG,2,2.0
18642,Tennessee Valley Authority,7722.0,Watts Bar Nuclear Plant,NSS1,1,3.0
18642,Tennessee Valley Authority,7722.0,Watts Bar Nuclear Plant,NSS2,2,3.0
924,"Associated Electric Coop, Inc",7757.0,Chouteau,1,3,1.0
924,"Associated Electric Coop, Inc",7757.0,Chouteau,2,3,1.0
924,"Associated Electric Coop, Inc",7757.0,Chouteau,4,6,1.0
924,"Associated Electric Coop, Inc",7757.0,Chouteau,3,6,1.0
58651,"Allegany Generating Station, LLC",7784.0,Allegany Cogen,HRSG,2,2.0
40230,Deseret Generation & Tran Coop,7790.0,Bonanza,1-1,1,1.0
3046,Duke Energy Progress - (NC),7805.0,Sherwood H Smith Jr Energy Complex,4,ST4,1.0
3046,Duke Energy Progress - (NC),7805.0,Sherwood H Smith Jr Energy Complex,ST5,ST5,1.0
17650,Southern Power Co,7826.0,Rowan,5,STG,3.0
17650,Southern Power Co,7826.0,Rowan,4,STG,3.0
17543,South Carolina Public Service Authority,7834.0,John S Rainey,1A,ST1S,3.0
17543,South Carolina Public Service Authority,7834.0,John S Rainey,1B,ST1S,3.0
18642,Tennessee Valley Authority,7845.0,Lagoon Creek,HRSG,STG1,1.0
9617,JEA,7846.0,Brandy Branch,HRSG2,004,1.0
9617,JEA,7846.0,Brandy Branch,HRSG3,004,1.0
15500,Puget Sound Energy Inc,7870.0,Encogen,HRSG1,STG,4.0
18454,Tampa Electric Co,7873.0,H L Culbreath Bayside Power Station,1B,1ST,3.0
18454,Tampa Electric Co,7873.0,H L Culbreath Bayside Power Station,1A,1ST,3.0
18454,Tampa Electric Co,7873.0,H L Culbreath Bayside Power Station,1C,1ST,3.0
18454,Tampa Electric Co,7873.0,H L Culbreath Bayside Power Station,2B,2ST,3.0
18454,Tampa Electric Co,7873.0,H L Culbreath Bayside Power Station,2D,2ST,3.0
18454,Tampa Electric Co,7873.0,H L Culbreath Bayside Power Station,2A,2ST,3.0
18454,Tampa Electric Co,7873.0,H L Culbreath Bayside Power Station,2C,2ST,3.0
11018,Lincoln Electric System,7887.0,Terry Bundy Generating Station,HRSG3,1,2.0
11018,Lincoln Electric System,7887.0,Terry Bundy Generating Station,HRSG2,1,2.0
17650,Southern Power Co,7897.0,E B Harris Electric Generating Plant,1B,ST1,1.0
17650,Southern Power Co,7897.0,E B Harris Electric Generating Plant,1A,ST1,1.0
17650,Southern Power Co,7897.0,E B Harris Electric Generating Plant,2B,ST2,1.0
17650,Southern Power Co,7897.0,E B Harris Electric Generating Plant,2A,ST2,1.0
1015,Austin Energy,7900.0,Sand Hill,5A,5C,1.0
17698,Southwestern Electric Power Co,7902.0,Pirkey,1,1,1.0
13994,Oglethorpe Power Corporation,7917.0,Chattahoochee Energy Facility,8A,3,1.0
13994,Oglethorpe Power Corporation,7917.0,Chattahoochee Energy Facility,8B,3,1.0
20169,Avista Corp,7931.0,Coyote Springs II,SG02,2,1.0
13100,Municipal Electric Authority,7946.0,Wansley Unit 9,HRSG2,ST1,1.0
13100,Municipal Electric Authority,7946.0,Wansley Unit 9,HRSG1,ST1,1.0
12341,MidAmerican Energy Co,7985.0,Greater Des Moines,HRSG2,ST1,3.0
12341,MidAmerican Energy Co,7985.0,Greater Des Moines,HRSG1,ST1,3.0
11479,Madison Gas & Electric Co,7991.0,West Campus Cogeneration Facility,HRSG2,STG1,2.0
11479,Madison Gas & Electric Co,7991.0,West Campus Cogeneration Facility,HRSG1,STG1,2.0
49893,Invenergy Services LLC,7999.0,Grays Harbor Energy Facility,HRSG2,ST1,1.0
49893,Invenergy Services LLC,7999.0,Grays Harbor Energy Facility,HRSG1,ST1,1.0
13337,Nebraska Public Power District,8000.0,Beatrice,SG2,ST1,2.0
13337,Nebraska Public Power District,8000.0,Beatrice,SG1,ST1,2.0
62032,Granite Shore Power,8002.0,Newington,1,1,1.0
5511,CCI Roseton LLC,8006.0,Roseton Generating Facility,1,1,1.0
5511,CCI Roseton LLC,8006.0,Roseton Generating Facility,2,2,1.0
55951,Constellation Nuclear,8011.0,Crane Clean Energy Center,NSS1,1,4.0
20856,Wisconsin Power & Light Co,8023.0,Columbia (WI),1,1,1.0
20856,Wisconsin Power & Light Co,8023.0,Columbia (WI),2,2,1.0
9417,Interstate Power and Light Co,8031.0,Emery Station,2,ST1,1.0
9417,Interstate Power and Light Co,8031.0,Emery Station,1,ST1,1.0
13337,Nebraska Public Power District,8036.0,Cooper Nuclear Station,NSS1,1,3.0
5416,"Duke Energy Carolinas, LLC",8042.0,Belews Creek,1,1,1.0
5416,"Duke Energy Carolinas, LLC",8042.0,Belews Creek,2,2,1.0
6455,"Duke Energy Florida, LLC",8048.0,Anclote,1,1,1.0
6455,"Duke Energy Florida, LLC",8048.0,Anclote,2,2,1.0
12685,Entergy Mississippi LLC,8054.0,Gerald Andrus,1,1,1.0
814,Entergy Arkansas LLC,8055.0,Arkansas Nuclear One,NSS1,1,3.0
814,Entergy Arkansas LLC,8055.0,Arkansas Nuclear One,NSS2,2,3.0
11241,Entergy Louisiana LLC,8056.0,Waterford 1 & 2,1,1,1.0
11241,Entergy Louisiana LLC,8056.0,Waterford 1 & 2,2,2,1.0
15474,Public Service Co of Oklahoma,8059.0,Comanche (OK),7252,1S,3.0
15474,Public Service Co of Oklahoma,8059.0,Comanche (OK),7251,1S,3.0
55983,Luminant Generation Company LLC,8063.0,DeCordova Steam Electric Station,1,1,4.0
14354,PacifiCorp,8066.0,Jim Bridger,BW71,1,1.0
14354,PacifiCorp,8066.0,Jim Bridger,BW72,2,1.0
14354,PacifiCorp,8066.0,Jim Bridger,BW73,3,1.0
14354,PacifiCorp,8066.0,Jim Bridger,BW74,4,1.0
16572,Salt River Project,8068.0,Santan,1,ST1,1.0
16572,Salt River Project,8068.0,Santan,2,ST2,1.0
16572,Salt River Project,8068.0,Santan,3,ST3,1.0
16572,Salt River Project,8068.0,Santan,4,ST4,1.0
16572,Salt River Project,8068.0,Santan,5A,ST5S,1.0
16572,Salt River Project,8068.0,Santan,5B,ST5S,1.0
16572,Salt River Project,8068.0,Santan,6A,ST6S,1.0
14354,PacifiCorp,8069.0,Huntington,1,1,1.0
14354,PacifiCorp,8069.0,Huntington,2,2,1.0
15248,Portland General Electric Co,8073.0,Beaver,1,7,3.0
15248,Portland General Electric Co,8073.0,Beaver,3,7,3.0
15248,Portland General Electric Co,8073.0,Beaver,6,7,3.0
15248,Portland General Electric Co,8073.0,Beaver,2,7,3.0
15248,Portland General Electric Co,8073.0,Beaver,4,7,3.0
15248,Portland General Electric Co,8073.0,Beaver,5,7,3.0
8287,Hawaii Electric Light Co Inc,8083.0,Keahole,ST7,7,4.0
61135,"Gavin Power, LLC",8102.0,"Gavin Power, LLC",1,1,1.0
61135,"Gavin Power, LLC",8102.0,"Gavin Power, LLC",2,2,1.0
3989,City of Colorado Springs - (CO),8219.0,Ray D Nixon,1,1,1.0
14232,Otter Tail Power Co,8222.0,Coyote,B1,1,1.0
24211,Tucson Electric Power Co,8223.0,Springerville,1,1,1.0
24211,Tucson Electric Power Co,8223.0,Springerville,2,2,1.0
24211,Tucson Electric Power Co,8223.0,Springerville,3,3,1.0
24211,Tucson Electric Power Co,8223.0,Springerville,4,4,1.0
17166,Sierra Pacific Power Co,8224.0,North Valmy,1,1,1.0
17166,Sierra Pacific Power Co,8224.0,North Valmy,2,2,1.0
54863,U S Power Generating Company LLC,8906.0,Astoria Generating Station,20,2,1.0
54863,U S Power Generating Company LLC,8906.0,Astoria Generating Station,30,3,1.0
54863,U S Power Generating Company LLC,8906.0,Astoria Generating Station,40,4,1.0
54863,U S Power Generating Company LLC,8906.0,Astoria Generating Station,50,ST5,1.0
8776,City of Holyoke Gas and Electric Dept.,9864.0,Cabot Holyoke,7,6,4.0
8776,City of Holyoke Gas and Electric Dept.,9864.0,Cabot Holyoke,6,6,4.0
8776,City of Holyoke Gas and Electric Dept.,9864.0,Cabot Holyoke,8,6,4.0
8776,City of Holyoke Gas and Electric Dept.,9864.0,Cabot Holyoke,5,6,4.0
8776,City of Holyoke Gas and Electric Dept.,9864.0,Cabot Holyoke,8,8,4.0
8776,City of Holyoke Gas and Electric Dept.,9864.0,Cabot Holyoke,6,8,4.0
8776,City of Holyoke Gas and Electric Dept.,9864.0,Cabot Holyoke,7,8,4.0
8776,City of Holyoke Gas and Electric Dept.,9864.0,Cabot Holyoke,5,8,4.0
8776,City of Holyoke Gas and Electric Dept.,9864.0,Cabot Holyoke,5,9,4.0
8776,City of Holyoke Gas and Electric Dept.,9864.0,Cabot Holyoke,6,9,4.0
8776,City of Holyoke Gas and Electric Dept.,9864.0,Cabot Holyoke,8,9,4.0
8776,City of Holyoke Gas and Electric Dept.,9864.0,Cabot Holyoke,7,9,4.0
63637,Molson Coors USA LLC,10003.0,Colorado Energy Nations Company,BLR3,GEN1,2.0
63637,Molson Coors USA LLC,10003.0,Colorado Energy Nations Company,BLR5,GEN1,2.0
63637,Molson Coors USA LLC,10003.0,Colorado Energy Nations Company,BLR2,GEN1,2.0
63637,Molson Coors USA LLC,10003.0,Colorado Energy Nations Company,BLR1,GEN1,2.0
63637,Molson Coors USA LLC,10003.0,Colorado Energy Nations Company,BLR4,GEN1,2.0
63637,Molson Coors USA LLC,10003.0,Colorado Energy Nations Company,BLR5,GEN2,2.0
63637,Molson Coors USA LLC,10003.0,Colorado Energy Nations Company,BLR2,GEN2,2.0
63637,Molson Coors USA LLC,10003.0,Colorado Energy Nations Company,BLR3,GEN2,2.0
63637,Molson Coors USA LLC,10003.0,Colorado Energy Nations Company,BLR1,GEN2,2.0
63637,Molson Coors USA LLC,10003.0,Colorado Energy Nations Company,BLR4,GEN2,2.0
63637,Molson Coors USA LLC,10003.0,Colorado Energy Nations Company,BLR4,GEN3,2.0
63637,Molson Coors USA LLC,10003.0,Colorado Energy Nations Company,BLR5,GEN3,2.0
63637,Molson Coors USA LLC,10003.0,Colorado Energy Nations Company,BLR2,GEN3,2.0
63637,Molson Coors USA LLC,10003.0,Colorado Energy Nations Company,BLR1,GEN3,2.0
63637,Molson Coors USA LLC,10003.0,Colorado Energy Nations Company,BLR3,GEN3,2.0
63637,Molson Coors USA LLC,10003.0,Colorado Energy Nations Company,BLR4,VBPT,2.0
63637,Molson Coors USA LLC,10003.0,Colorado Energy Nations Company,BLR2,VBPT,2.0
63637,Molson Coors USA LLC,10003.0,Colorado Energy Nations Company,BLR3,VBPT,2.0
63637,Molson Coors USA LLC,10003.0,Colorado Energy Nations Company,BLR1,VBPT,2.0
63637,Molson Coors USA LLC,10003.0,Colorado Energy Nations Company,BLR5,VBPT,2.0
4435,Covanta Energy Co,10013.0,Covanta Hennepin Energy,1,GEN1,2.0
4435,Covanta Energy Co,10013.0,Covanta Hennepin Energy,2,GEN1,2.0
17465,WestRock-West Point Mill,10017.0,WestRock-West Point Mill,RF05,GEN8,1.0
17465,WestRock-West Point Mill,10017.0,WestRock-West Point Mill,RF04,GEN8,1.0
17465,WestRock-West Point Mill,10017.0,WestRock-West Point Mill,PB10,GEN8,1.0
17465,WestRock-West Point Mill,10017.0,WestRock-West Point Mill,PB06,GEN8,1.0
17465,WestRock-West Point Mill,10017.0,WestRock-West Point Mill,PB08,GEN8,1.0
17465,WestRock-West Point Mill,10017.0,WestRock-West Point Mill,RF04,GEN9,1.0
17465,WestRock-West Point Mill,10017.0,WestRock-West Point Mill,PB10,GEN9,1.0
17465,WestRock-West Point Mill,10017.0,WestRock-West Point Mill,RF05,GEN9,1.0
17465,WestRock-West Point Mill,10017.0,WestRock-West Point Mill,PB08,GEN9,1.0
17465,WestRock-West Point Mill,10017.0,WestRock-West Point Mill,PB10,GN10,1.0
17465,WestRock-West Point Mill,10017.0,WestRock-West Point Mill,PB08,GN10,1.0
17465,WestRock-West Point Mill,10017.0,WestRock-West Point Mill,RF05,GN10,1.0
17465,WestRock-West Point Mill,10017.0,WestRock-West Point Mill,RF04,GN10,1.0
17465,WestRock-West Point Mill,10017.0,WestRock-West Point Mill,RF05,GN11,1.0
17465,WestRock-West Point Mill,10017.0,WestRock-West Point Mill,PB10,GN11,1.0
17465,WestRock-West Point Mill,10017.0,WestRock-West Point Mill,RF04,GN11,1.0
17465,WestRock-West Point Mill,10017.0,WestRock-West Point Mill,PB10,GN12,1.0
17465,WestRock-West Point Mill,10017.0,WestRock-West Point Mill,RF04,GN12,1.0
17465,WestRock-West Point Mill,10017.0,WestRock-West Point Mill,RF05,GN12,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",14,11TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",13,11TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",14,13TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",13,13TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",14,14TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",13,14TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",15,15TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",15,16TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",PB2,17TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",42,17TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",PB4,17TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",49HRSG,17TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",46,17TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",48,17TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",45,17TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",PB3,17TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",41,17TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",PB1,17TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",47,17TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",44,17TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",43,17TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",43,22TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",41,22TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",42,22TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",44,22TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",44,41TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",41,41TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",46,41TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",47,41TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",48,41TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",43,41TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",42,41TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",49HRSG,41TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",47,42TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",49HRSG,42TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",44,42TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",48,42TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",46,42TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",42,42TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",41,42TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",43,42TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",41,43TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",47,43TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",42,43TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",49HRSG,43TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",48,43TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",46,43TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",43,43TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",44,43TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",41,44TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",47,44TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",46,44TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",48,44TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",42,44TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",43,44TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",44,44TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",49HRSG,44TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",PB1,75TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",44,75TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",PB2,75TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",47,75TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",48,75TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",PB3,75TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",45,75TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",46,75TG,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",PB4,75TG,1.0
7049,General Electric Aircraft Engines,10029.0,General Electric Aircraft Engines,5,GEN5,4.0
7049,General Electric Aircraft Engines,10029.0,General Electric Aircraft Engines,3,GEN5,4.0
7049,General Electric Aircraft Engines,10029.0,General Electric Aircraft Engines,2,GEN5,4.0
7049,General Electric Aircraft Engines,10029.0,General Electric Aircraft Engines,1,GEN5,4.0
7049,General Electric Aircraft Engines,10029.0,General Electric Aircraft Engines,5,GEN6,4.0
7049,General Electric Aircraft Engines,10029.0,General Electric Aircraft Engines,3,GEN6,4.0
7049,General Electric Aircraft Engines,10029.0,General Electric Aircraft Engines,2,GEN6,4.0
7049,General Electric Aircraft Engines,10029.0,General Electric Aircraft Engines,1,GEN6,4.0
7049,General Electric Aircraft Engines,10029.0,General Electric Aircraft Engines,2,GEN7,4.0
7049,General Electric Aircraft Engines,10029.0,General Electric Aircraft Engines,5,GEN7,4.0
7049,General Electric Aircraft Engines,10029.0,General Electric Aircraft Engines,3,GEN7,4.0
7049,General Electric Aircraft Engines,10029.0,General Electric Aircraft Engines,1,GEN7,4.0
65384,"Cartier Energy, LLC",10030.0,Energy Center Dover,COGEN1,COG1,2.0
65384,"Cartier Energy, LLC",10030.0,Energy Center Dover,DOVCC1,COG1,2.0
3028,Calpine Gilroy Cogen LP,10034.0,Gilroy Power Plant,HRSG1,GEN2,4.0
54788,DG Fairhaven Power LLC,10052.0,Fairhaven Power,BLR1,GEN1,2.0
55727,Orion Engineered Carbons,10072.0,Engineered Carbons Borger Cogen,WHBOIL,GEN1,2.0
12647,"ALLETE, Inc.",10075.0,Taconite Harbor Energy Center,1,GEN1,1.0
12647,"ALLETE, Inc.",10075.0,Taconite Harbor Energy Center,2,GEN2,1.0
12647,"ALLETE, Inc.",10075.0,Taconite Harbor Energy Center,3,GEN3,1.0
11217,Los Angeles County Sanitation,10090.0,Commerce Refuse To Energy,SMB001,GEN1,4.0
7199,Gilberton Power Co,10113.0,John B Rich Memorial Power Station,CFB1,GEN1,2.0
7199,Gilberton Power Co,10113.0,John B Rich Memorial Power Station,CFB2,GEN1,2.0
8181,Harrisburg Authority,10118.0,Harrisburg Facility,2,GEN3,2.0
8181,Harrisburg Authority,10118.0,Harrisburg Facility,3,GEN3,2.0
8181,Harrisburg Authority,10118.0,Harrisburg Facility,1,GEN3,2.0
9379,"Inter-Power/AhlCon Partners, L.P.",10143.0,Colver Green Energy,ABB01,COLV,1.0
17164,Sierra Pacific Industries,10144.0,Sierra Pacific Lincoln Facility,BLR2,GEN2,2.0
17164,Sierra Pacific Industries,10144.0,Sierra Pacific Lincoln Facility,BLR2,GEN3,2.0
17164,Sierra Pacific Industries,10144.0,Sierra Pacific Lincoln Facility,BLR3,GEN4,2.0
563,American Bituminous Power LP,10151.0,Grant Town Power Plant,BLR1A,GEN1,2.0
563,American Bituminous Power LP,10151.0,Grant Town Power Plant,BLR1B,GEN1,2.0
20323,"Wellhead Services, Inc",10156.0,Fresno Cogen Partners,HRSG1,GEN2,4.0
3084,Carson Cogeneration Co,10169.0,Carson Cogeneration,HRSG1,GEN2,4.0
55727,Orion Engineered Carbons,10187.0,Engineered Carbons Echo Cogeneration,COBOIL,GEN1,4.0
60741,Fortistar Castleton Power,10190.0,Castleton Energy Center,HRSG-1,GEN2,2.0
9686,"WestRock, Fernandina Beach",10202.0,Fernandina Beach Mill,5REC,GEN4,2.0
9686,"WestRock, Fernandina Beach",10202.0,Fernandina Beach Mill,5PWR,GEN4,2.0
9686,"WestRock, Fernandina Beach",10202.0,Fernandina Beach Mill,7PWR,GEN4,2.0
9686,"WestRock, Fernandina Beach",10202.0,Fernandina Beach Mill,4REC,GEN4,2.0
9686,"WestRock, Fernandina Beach",10202.0,Fernandina Beach Mill,4REC,GEN5,2.0
9686,"WestRock, Fernandina Beach",10202.0,Fernandina Beach Mill,7PWR,GEN5,2.0
9686,"WestRock, Fernandina Beach",10202.0,Fernandina Beach Mill,5REC,GEN5,2.0
9686,"WestRock, Fernandina Beach",10202.0,Fernandina Beach Mill,5PWR,GEN5,2.0
9686,"WestRock, Fernandina Beach",10202.0,Fernandina Beach Mill,7PWR,GEN6,2.0
9686,"WestRock, Fernandina Beach",10202.0,Fernandina Beach Mill,4REC,GEN6,2.0
9686,"WestRock, Fernandina Beach",10202.0,Fernandina Beach Mill,5PWR,GEN6,2.0
9686,"WestRock, Fernandina Beach",10202.0,Fernandina Beach Mill,5REC,GEN6,2.0
55867,Billerud Escanaba LLC,10208.0,Escanaba Mill,9,NO.7,1.0
55867,Billerud Escanaba LLC,10208.0,Escanaba Mill,11,NO.7,1.0
55867,Billerud Escanaba LLC,10208.0,Escanaba Mill,8,NO.7,1.0
55867,Billerud Escanaba LLC,10208.0,Escanaba Mill,10,NO.7,1.0
55867,Billerud Escanaba LLC,10208.0,Escanaba Mill,7,NO.7,1.0
