Utility ID,Utility Name,Plant Code,Plant Name,State,Generator ID,Status,Owner Name,Owner Street Address,Owner City,Owner State,Owner Zip,Ownership ID,Percent Owned
309,City of Algona - (IA),7966,Iowa Distributed Wind Generation Project,IA,IDWG,OP,City of Algona - (IA),PO Box 10104 West Call Street,Algona,IA,50511,309,0.11
309,City of Algona - (IA),7966,Iowa Distributed Wind Generation Project,IA,IDWG,OP,Cedar Falls Utilities,P O Box 769,Cedar Falls,IA,50613,3203,0.65
309,City of Algona - (IA),7966,Iowa Distributed Wind Generation Project,IA,IDWG,OP,City of Ellsworth - (IA),P.O. Box 3101528 Dewitt Street,Ellsworth,IA,50075,5827,0.02
309,City of Algona - (IA),7966,Iowa Distributed Wind Generation Project,IA,IDWG,OP,City of Estherville - (IA),2 North 7th Street,Estherville,IA,51334,5998,0.08
309,City of Algona - (IA),7966,Iowa Distributed Wind Generation Project,IA,IDWG,OP,City of Fonda - (IA),P O Box 367,Fonda,IA,50540,6496,0.04
309,City of Algona - (IA),7966,Iowa Distributed Wind Generation Project,IA,IDWG,OP,City of Montezuma - (KS),300 W. Geronimo Avenue,Montezuma,KS,67867,12838,0.09
309,City of Algona - (IA),7966,Iowa Distributed Wind Generation Project,IA,IDWG,OP,Town of Westfield - (IA),223 Union Street,Westfield,IA,51062,20379,0.01
353,Air Products Energy Enterprises LP,10640,Stockton Cogen,CA,GEN1,RE,Air Products LP,7201 Hamilton Blvd,Allentown,PA,18195,980,1
361,Industrial Energy Applications Inc,56074,Alliant SBD 9901 GE Capital,IA,01,SB,GE Capital,1010 Thomas Edison Blvd SW,Cedar Rapids,IA,52404,59043,1
590,City of Anaheim - (CA),57027,Canyon Power Plant,CA,CPP1,OP,Southern California P P A,225 South Lake Ave.,Pasadena,CA,91101,17513,1
590,City of Anaheim - (CA),57027,Canyon Power Plant,CA,CPP2,OP,Southern California P P A,225 South Lake Ave.,Pasadena,CA,91101,17513,1
590,City of Anaheim - (CA),57027,Canyon Power Plant,CA,CPP3,OP,Southern California P P A,225 South Lake Ave.,Pasadena,CA,91101,17513,1
590,City of Anaheim - (CA),57027,Canyon Power Plant,CA,CPP4,OP,Southern California P P A,225 South Lake Ave.,Pasadena,CA,91101,17513,1
599,Anchorage Municipal Light and Power,77,Eklutna Hydro Project,AK,1,OP,Anchorage Municipal Light and Power,1200 East First Avenue,Anchorage,AK,99501,599,0.53
599,Anchorage Municipal Light and Power,77,Eklutna Hydro Project,AK,1,OP,Chugach Electric Assn Inc,P O Box 1963005601 Electron Drive,Anchorage,AK,99519,3522,0.3
599,Anchorage Municipal Light and Power,77,Eklutna Hydro Project,AK,1,OP,Matanuska Electric Assn Inc,P O Box 2929 163 East Industrial Way,Palmer,AK,99645,11824,0.17
599,Anchorage Municipal Light and Power,77,Eklutna Hydro Project,AK,2,OP,Anchorage Municipal Light and Power,1200 East First Avenue,Anchorage,AK,99501,599,0.53
599,Anchorage Municipal Light and Power,77,Eklutna Hydro Project,AK,2,OP,Chugach Electric Assn Inc,P O Box 1963005601 Electron Drive,Anchorage,AK,99519,3522,0.3
599,Anchorage Municipal Light and Power,77,Eklutna Hydro Project,AK,2,OP,Matanuska Electric Assn Inc,P O Box 2929 163 East Industrial Way,Palmer,AK,99645,11824,0.17
733,Appalachian Power Co,3935,John E Amos,WV,3,OP,Appalachian Power Co,"1 Riverside Plaza, 26th Floor",Columbus,OH,43215,733,0.33
733,Appalachian Power Co,3935,John E Amos,WV,3,OP,Ohio Power Co,1 Riverside Plaza,Columbus,OH,43215,14006,0.67
733,Appalachian Power Co,3938,Philip Sporn,WV,2,OP,Ohio Power Co,1 Riverside Plaza,Columbus,OH,43215,14006,1
733,Appalachian Power Co,3938,Philip Sporn,WV,4,OP,Ohio Power Co,1 Riverside Plaza,Columbus,OH,43215,14006,1
733,Appalachian Power Co,3938,Philip Sporn,WV,5,RE,Ohio Power Co,1 Riverside Plaza,Columbus,OH,43215,14006,1
745,Applied Energy Inc,10811,Naval Station Energy Facility,CA,GEN3,OP,US Dept of Navy,,,,0,19473,1
782,Aquenergy Systems Inc,10173,Cherokee Falls,SC,T-1,OP,"Broad River Electric Coop, Inc",P O Box 2269,Gafney,SC,29342,2212,1
794,Apollo Energy Corp,56378,Pakini Nui Wind Farm,HI,1,OP,Apollo Energy Corp,551 Pilgrim Drive Ste C,Foster City,CA,94404,794,0.6
794,Apollo Energy Corp,56378,Pakini Nui Wind Farm,HI,1,OP,EFS-G LLC,c/o: GE Energy Financial Svcs120 Long Ridge Road,Stamford,CT,6927,56185,0.4
803,Arizona Public Service Co,113,Cholla,AZ,4,OP,PacifiCorp,825 NE MultnomahSuite 600,Portland,OR,97232,14354,1
803,Arizona Public Service Co,120,Yucca,AZ,GT21,OP,Imperial Irrigation District,333 East Barioni BoulevardP O Box 937,Imperial,CA,92251,9216,1
803,Arizona Public Service Co,120,Yucca,AZ,ST1,OP,Imperial Irrigation District,333 East Barioni BoulevardP O Box 937,Imperial,CA,92251,9216,1
803,Arizona Public Service Co,2442,Four Corners,NM,4,OP,Arizona Public Service Co,P O Box 53999M S # 9997,Phoenix,AZ,85072,803,0.15
803,Arizona Public Service Co,2442,Four Corners,NM,4,OP,El Paso Electric Co,P O Box 982,El Paso,TX,79960,5701,0.07
803,Arizona Public Service Co,2442,Four Corners,NM,4,OP,Public Service Co of NM,MS 2730414 Silver S.W. AS-7,Albuquerque,NM,87102,15473,0.13
803,Arizona Public Service Co,2442,Four Corners,NM,4,OP,Salt River Project,P O Box 52025,Phoenix,AZ,85072,16572,0.1
803,Arizona Public Service Co,2442,Four Corners,NM,4,OP,Southern California Edison Co,2244 Walnut Grove Avenue,Rosemead,CA,91770,17609,0.48
803,Arizona Public Service Co,2442,Four Corners,NM,4,OP,Tucson Electric Power Co,88 East Broadway,Tucson,AZ,85701,24211,0.07
803,Arizona Public Service Co,2442,Four Corners,NM,5,OP,Arizona Public Service Co,P O Box 53999M S # 9997,Phoenix,AZ,85072,803,0.15
803,Arizona Public Service Co,2442,Four Corners,NM,5,OP,El Paso Electric Co,P O Box 982,El Paso,TX,79960,5701,0.07
803,Arizona Public Service Co,2442,Four Corners,NM,5,OP,Public Service Co of NM,MS 2730414 Silver S.W. AS-7,Albuquerque,NM,87102,15473,0.13
803,Arizona Public Service Co,2442,Four Corners,NM,5,OP,Salt River Project,P O Box 52025,Phoenix,AZ,85072,16572,0.1
803,Arizona Public Service Co,2442,Four Corners,NM,5,OP,Southern California Edison Co,2244 Walnut Grove Avenue,Rosemead,CA,91770,17609,0.48
803,Arizona Public Service Co,2442,Four Corners,NM,5,OP,Tucson Electric Power Co,88 East Broadway,Tucson,AZ,85701,24211,0.07
803,Arizona Public Service Co,6008,Palo Verde,AZ,1,OP,Arizona Public Service Co,P O Box 53999M S # 9997,Phoenix,AZ,85072,803,0.29
803,Arizona Public Service Co,6008,Palo Verde,AZ,1,OP,El Paso Electric Co,P O Box 982,El Paso,TX,79960,5701,0.16
803,Arizona Public Service Co,6008,Palo Verde,AZ,1,OP,Los Angeles Department of Water & Power,"P O Box 51111, JFB Rm 445",Los Angeles,CA,90051,11208,0.06
803,Arizona Public Service Co,6008,Palo Verde,AZ,1,OP,Public Service Co of NM,MS 2730414 Silver S.W. AS-7,Albuquerque,NM,87102,15473,0.1
803,Arizona Public Service Co,6008,Palo Verde,AZ,1,OP,Salt River Project,P O Box 52025,Phoenix,AZ,85072,16572,0.17
803,Arizona Public Service Co,6008,Palo Verde,AZ,1,OP,Southern California P P A,225 South Lake Ave.,Pasadena,CA,91101,17513,0.06
803,Arizona Public Service Co,6008,Palo Verde,AZ,1,OP,Southern California Edison Co,2244 Walnut Grove Avenue,Rosemead,CA,91770,17609,0.16
803,Arizona Public Service Co,6008,Palo Verde,AZ,2,OP,Arizona Public Service Co,P O Box 53999M S # 9997,Phoenix,AZ,85072,803,0.29
803,Arizona Public Service Co,6008,Palo Verde,AZ,2,OP,El Paso Electric Co,P O Box 982,El Paso,TX,79960,5701,0.16
803,Arizona Public Service Co,6008,Palo Verde,AZ,2,OP,Los Angeles Department of Water & Power,"P O Box 51111, JFB Rm 445",Los Angeles,CA,90051,11208,0.06
803,Arizona Public Service Co,6008,Palo Verde,AZ,2,OP,Public Service Co of NM,MS 2730414 Silver S.W. AS-7,Albuquerque,NM,87102,15473,0.1
803,Arizona Public Service Co,6008,Palo Verde,AZ,2,OP,Salt River Project,P O Box 52025,Phoenix,AZ,85072,16572,0.17
803,Arizona Public Service Co,6008,Palo Verde,AZ,2,OP,Southern California P P A,225 South Lake Ave.,Pasadena,CA,91101,17513,0.06
803,Arizona Public Service Co,6008,Palo Verde,AZ,2,OP,Southern California Edison Co,2244 Walnut Grove Avenue,Rosemead,CA,91770,17609,0.16
803,Arizona Public Service Co,6008,Palo Verde,AZ,3,OP,Arizona Public Service Co,P O Box 53999M S # 9997,Phoenix,AZ,85072,803,0.29
803,Arizona Public Service Co,6008,Palo Verde,AZ,3,OP,El Paso Electric Co,P O Box 982,El Paso,TX,79960,5701,0.16
803,Arizona Public Service Co,6008,Palo Verde,AZ,3,OP,Los Angeles Department of Water & Power,"P O Box 51111, JFB Rm 445",Los Angeles,CA,90051,11208,0.06
803,Arizona Public Service Co,6008,Palo Verde,AZ,3,OP,Public Service Co of NM,MS 2730414 Silver S.W. AS-7,Albuquerque,NM,87102,15473,0.1
803,Arizona Public Service Co,6008,Palo Verde,AZ,3,OP,Salt River Project,P O Box 52025,Phoenix,AZ,85072,16572,0.17
803,Arizona Public Service Co,6008,Palo Verde,AZ,3,OP,Southern California P P A,225 South Lake Ave.,Pasadena,CA,91101,17513,0.06
803,Arizona Public Service Co,6008,Palo Verde,AZ,3,OP,Southern California Edison Co,2244 Walnut Grove Avenue,Rosemead,CA,91770,17609,0.16
814,Entergy Arkansas Inc,173,Robert E Ritchie,AR,2,RE,"Entergy Power, Inc",425 West Capitol Avenue,Little Rock,AR,72201,25251,1
814,Entergy Arkansas Inc,6009,White Bluff,AR,1,OP,Arkansas Electric Coop Corp,P O Box 194208,Little Rock,AR,72219,807,0.35
814,Entergy Arkansas Inc,6009,White Bluff,AR,1,OP,Entergy Arkansas Inc,425 West Capitol Avenue,Little Rock,AR,72201,814,0.57
814,Entergy Arkansas Inc,6009,White Bluff,AR,1,OP,Conway Corporation,P O Box 991307 Prairie Street,Conway,AR,72033,4280,0.02
814,Entergy Arkansas Inc,6009,White Bluff,AR,1,OP,City Water and Light Plant,400 East Monroe Street,Jonesboro,AR,72403,9879,0.05
814,Entergy Arkansas Inc,6009,White Bluff,AR,1,OP,City of West Memphis - (AR),604 East Cooper Street,West Memphis,AR,72301,20382,0.01
814,Entergy Arkansas Inc,6009,White Bluff,AR,2,OP,Arkansas Electric Coop Corp,P O Box 194208,Little Rock,AR,72219,807,0.35
814,Entergy Arkansas Inc,6009,White Bluff,AR,2,OP,Entergy Arkansas Inc,425 West Capitol Avenue,Little Rock,AR,72201,814,0.57
814,Entergy Arkansas Inc,6009,White Bluff,AR,2,OP,Conway Corporation,P O Box 991307 Prairie Street,Conway,AR,72033,4280,0.02
814,Entergy Arkansas Inc,6009,White Bluff,AR,2,OP,City Water and Light Plant,400 East Monroe Street,Jonesboro,AR,72403,9879,0.05
814,Entergy Arkansas Inc,6009,White Bluff,AR,2,OP,City of West Memphis - (AR),604 East Cooper Street,West Memphis,AR,72301,20382,0.01
814,Entergy Arkansas Inc,6641,Independence Steam Electric Station,AR,1,OP,Arkansas Electric Coop Corp,P O Box 194208,Little Rock,AR,72219,807,0.35
814,Entergy Arkansas Inc,6641,Independence Steam Electric Station,AR,1,OP,Entergy Arkansas Inc,425 West Capitol Avenue,Little Rock,AR,72201,814,0.32
814,Entergy Arkansas Inc,6641,Independence Steam Electric Station,AR,1,OP,Conway Corporation,P O Box 991307 Prairie Street,Conway,AR,72033,4280,0.02
814,Entergy Arkansas Inc,6641,Independence Steam Electric Station,AR,1,OP,City Water and Light Plant,400 East Monroe Street,Jonesboro,AR,72403,9879,0.05
814,Entergy Arkansas Inc,6641,Independence Steam Electric Station,AR,1,OP,Entergy Mississippi Inc,308 East Pearl Street,Jackson,MS,39201,12685,0.25
814,Entergy Arkansas Inc,6641,Independence Steam Electric Station,AR,1,OP,City of Osceola - (AR),303 West Hale Ave,Osceola,AR,72370,14216,0.01
814,Entergy Arkansas Inc,6641,Independence Steam Electric Station,AR,1,OP,City of West Memphis - (AR),604 East Cooper Street,West Memphis,AR,72301,20382,0.01
814,Entergy Arkansas Inc,6641,Independence Steam Electric Station,AR,2,OP,Arkansas Electric Coop Corp,P O Box 194208,Little Rock,AR,72219,807,0.35
814,Entergy Arkansas Inc,6641,Independence Steam Electric Station,AR,2,OP,Conway Corporation,P O Box 991307 Prairie Street,Conway,AR,72033,4280,0.02
814,Entergy Arkansas Inc,6641,Independence Steam Electric Station,AR,2,OP,City Water and Light Plant,400 East Monroe Street,Jonesboro,AR,72403,9879,0.15
814,Entergy Arkansas Inc,6641,Independence Steam Electric Station,AR,2,OP,Entergy Mississippi Inc,308 East Pearl Street,Jackson,MS,39201,12685,0.25
814,Entergy Arkansas Inc,6641,Independence Steam Electric Station,AR,2,OP,City of Osceola - (AR),303 West Hale Ave,Osceola,AR,72370,14216,0.01
814,Entergy Arkansas Inc,6641,Independence Steam Electric Station,AR,2,OP,City of West Memphis - (AR),604 East Cooper Street,West Memphis,AR,72301,20382,0.01
814,Entergy Arkansas Inc,6641,Independence Steam Electric Station,AR,2,OP,"Entergy Power, Inc",425 West Capitol Avenue,Little Rock,AR,72201,25251,0.14
814,Entergy Arkansas Inc,6641,Independence Steam Electric Station,AR,2,OP,"East Texas Electric Coop, Inc",2905 Westward Drive,Nacogdoches,TX,75961,39347,0.07
867,ARCO Products Co-Watson,50216,Watson Cogeneration,CA,GN91,OP,"NRG Energy, Inc",211 Carnegie Center,Princenton,NJ,8540,13377,0.49
867,ARCO Products Co-Watson,50216,Watson Cogeneration,CA,GN91,OP,Tesoro Refining and Marketing Co LLC,19100 Ridgewood Parkway,San Antonio,TX,78259,18668,0.51
867,ARCO Products Co-Watson,50216,Watson Cogeneration,CA,GN92,OP,Mission Energy Co,,,,,12657,0.49
867,ARCO Products Co-Watson,50216,Watson Cogeneration,CA,GN92,OP,BP- Watson Cogeneration Co,,,,,34458,0.51
867,ARCO Products Co-Watson,50216,Watson Cogeneration,CA,GN93,OP,Mission Energy Co,,,,,12657,0.49
867,ARCO Products Co-Watson,50216,Watson Cogeneration,CA,GN93,OP,BP- Watson Cogeneration Co,,,,,34458,0.51
867,ARCO Products Co-Watson,50216,Watson Cogeneration,CA,GN94,OP,Mission Energy Co,,,,,12657,0.49
867,ARCO Products Co-Watson,50216,Watson Cogeneration,CA,GN94,OP,BP- Watson Cogeneration Co,,,,,34458,0.51
867,ARCO Products Co-Watson,50216,Watson Cogeneration,CA,GN95,OP,Mission Energy Co,,,,,12657,0.49
867,ARCO Products Co-Watson,50216,Watson Cogeneration,CA,GN95,OP,BP- Watson Cogeneration Co,,,,,34458,0.51
867,ARCO Products Co-Watson,50216,Watson Cogeneration,CA,GN96,OP,Mission Energy Co,,,,,12657,0.49
867,ARCO Products Co-Watson,50216,Watson Cogeneration,CA,GN96,OP,BP- Watson Cogeneration Co,,,,,34458,0.51
867,ARCO Products Co-Watson,50216,Watson Cogeneration,CA,GN97,IP,Mission Energy Co,,,,,12657,0.49
867,ARCO Products Co-Watson,50216,Watson Cogeneration,CA,GN97,IP,BP- Watson Cogeneration Co,,,,,34458,0.51
924,"Associated Electric Coop, Inc",2167,New Madrid,MO,1,OP,City of New Madrid - (MO),560 Mott Street,New Madrid,MO,63869,13470,1
1074,"Hays Energy, LLC",55144,Hays Energy Project,TX,U1,OP,Hays Energy Limited Partmership,10000 Memorial DrSuite 500,Houston,TX,77024,51389,1
1074,"Hays Energy, LLC",55144,Hays Energy Project,TX,U2,OP,Hays Energy Limited Partmership,10000 Memorial DrSuite 500,Houston,TX,77024,51389,1
1074,"Hays Energy, LLC",55144,Hays Energy Project,TX,U3,OP,Hays Energy Limited Partmership,10000 Memorial DrSuite 500,Houston,TX,77024,51389,1
1074,"Hays Energy, LLC",55144,Hays Energy Project,TX,U4,OP,Hays Energy Limited Partmership,10000 Memorial DrSuite 500,Houston,TX,77024,51389,1
1276,"Barrow Utils & Elec Coop, Inc",7173,Barrow,AK,10,OP,North Slope Borough Power & Light,P O  Box 69,Barrow,AK,99723,26616,1
1276,"Barrow Utils & Elec Coop, Inc",7173,Barrow,AK,6,OP,North Slope Borough Power & Light,P O  Box 69,Barrow,AK,99723,26616,1
1276,"Barrow Utils & Elec Coop, Inc",7173,Barrow,AK,7,OP,North Slope Borough Power & Light,P O  Box 69,Barrow,AK,99723,26616,1
1276,"Barrow Utils & Elec Coop, Inc",7173,Barrow,AK,8,OP,North Slope Borough Power & Light,P O  Box 69,Barrow,AK,99723,26616,1
1276,"Barrow Utils & Elec Coop, Inc",7173,Barrow,AK,9,OP,North Slope Borough Power & Light,P O  Box 69,Barrow,AK,99723,26616,1
1307,Basin Electric Power Coop,6204,Laramie River Station,WY,1,OP,Basin Electric Power Coop,1717 E Interstate Ave,Bismarck,ND,58503,1307,0.08
1307,Basin Electric Power Coop,6204,Laramie River Station,WY,1,OP,Lincoln Electric System,P O Box 80869,Lincoln,NE,68501,11018,0.33
1307,Basin Electric Power Coop,6204,Laramie River Station,WY,1,OP,Western Minnesota Mun Pwr Agny,3724 West Avera Drive,Sioux Falls,SD,57109,20421,0.49
1307,Basin Electric Power Coop,6204,Laramie River Station,WY,1,OP,Heartland Consumers Power Dist,432 SE 12th Street,Madison,SD,57042,40604,0.09
1307,Basin Electric Power Coop,6204,Laramie River Station,WY,2,OP,Basin Electric Power Coop,1717 E Interstate Ave,Bismarck,ND,58503,1307,0.59
1307,Basin Electric Power Coop,6204,Laramie River Station,WY,2,OP,Los Alamos County,P O Drawer 1030170 Central Park Square,Los Alamos,NM,87544,11204,0.01
1307,Basin Electric Power Coop,6204,Laramie River Station,WY,2,OP,Municipal Energy Agency of NE,PO BOX 951241111 O Street Suite 200,Lincoln,NE,68509,21352,0.02
1307,Basin Electric Power Coop,6204,Laramie River Station,WY,2,OP,"Tri-State G & T Assn, Inc",1100 West 116th Avenue,Westminster,CO,80234,30151,0.36
1307,Basin Electric Power Coop,6204,Laramie River Station,WY,2,OP,Wyoming Municipal Power Agency,P O Box 9004041 US Highway 20,Lusk,WY,82225,40603,0.02
1307,Basin Electric Power Coop,6204,Laramie River Station,WY,3,OP,Basin Electric Power Coop,1717 E Interstate Ave,Bismarck,ND,58503,1307,0.59
1307,Basin Electric Power Coop,6204,Laramie River Station,WY,3,OP,Los Alamos County,P O Drawer 1030170 Central Park Square,Los Alamos,NM,87544,11204,0.01
1307,Basin Electric Power Coop,6204,Laramie River Station,WY,3,OP,Municipal Energy Agency of NE,PO BOX 951241111 O Street Suite 200,Lincoln,NE,68509,21352,0.02
1307,Basin Electric Power Coop,6204,Laramie River Station,WY,3,OP,"Tri-State G & T Assn, Inc",1100 West 116th Avenue,Westminster,CO,80234,30151,0.36
1307,Basin Electric Power Coop,6204,Laramie River Station,WY,3,OP,Wyoming Municipal Power Agency,P O Box 9004041 US Highway 20,Lusk,WY,82225,40603,0.02
1307,Basin Electric Power Coop,56608,Prairie Winds SD1,SD,SD2,OP,South Dakota Wind Partners,,,,,58237,1
1307,Basin Electric Power Coop,56608,Prairie Winds SD1,SD,SD3,OP,Mitchell Technical Institute,,,,,58236,1
1307,Basin Electric Power Coop,56609,Dry Fork Station,WY,01,OP,Basin Electric Power Coop,1717 E Interstate Ave,Bismarck,ND,58503,1307,0.93
1307,Basin Electric Power Coop,56609,Dry Fork Station,WY,01,OP,Wyoming Municipal Power Agency,P O Box 9004041 US Highway 20,Lusk,WY,82225,40603,0.07
1308,Basin Creek Power Services LLC,55866,Basin Creek Plant,MT,1,OP,Basin Creek Power Services LLC,65 East Broadway,Butte,MT,59701,1308,0.05
1308,Basin Creek Power Services LLC,55866,Basin Creek Plant,MT,1,OP,Maxim Power (USA) Inc,"715 5th Avenue SWSuite 1210, Calgary, Alberta",Canada,CN,00T2P,50168,0.95
1308,Basin Creek Power Services LLC,55866,Basin Creek Plant,MT,2,OP,Basin Creek Power Services LLC,65 East Broadway,Butte,MT,59701,1308,0.05
1308,Basin Creek Power Services LLC,55866,Basin Creek Plant,MT,2,OP,Maxim Power (USA) Inc,"715 5th Avenue SWSuite 1210, Calgary, Alberta",Canada,CN,00T2P,50168,0.95
1308,Basin Creek Power Services LLC,55866,Basin Creek Plant,MT,3,OP,Basin Creek Power Services LLC,65 East Broadway,Butte,MT,59701,1308,0.05
1308,Basin Creek Power Services LLC,55866,Basin Creek Plant,MT,3,OP,Maxim Power (USA) Inc,"715 5th Avenue SWSuite 1210, Calgary, Alberta",Canada,CN,00T2P,50168,0.95
1308,Basin Creek Power Services LLC,55866,Basin Creek Plant,MT,4,OP,Basin Creek Power Services LLC,65 East Broadway,Butte,MT,59701,1308,0.05
1308,Basin Creek Power Services LLC,55866,Basin Creek Plant,MT,4,OP,Maxim Power (USA) Inc,"715 5th Avenue SWSuite 1210, Calgary, Alberta",Canada,CN,00T2P,50168,0.95
1308,Basin Creek Power Services LLC,55866,Basin Creek Plant,MT,5,OP,Basin Creek Power Services LLC,65 East Broadway,Butte,MT,59701,1308,0.05
1308,Basin Creek Power Services LLC,55866,Basin Creek Plant,MT,5,OP,Maxim Power (USA) Inc,"715 5th Avenue SWSuite 1210, Calgary, Alberta",Canada,CN,00T2P,50168,0.95
1308,Basin Creek Power Services LLC,55866,Basin Creek Plant,MT,6,OP,Basin Creek Power Services LLC,65 East Broadway,Butte,MT,59701,1308,0.05
1308,Basin Creek Power Services LLC,55866,Basin Creek Plant,MT,6,OP,Maxim Power (USA) Inc,"715 5th Avenue SWSuite 1210, Calgary, Alberta",Canada,CN,00T2P,50168,0.95
1308,Basin Creek Power Services LLC,55866,Basin Creek Plant,MT,7,OP,Basin Creek Power Services LLC,65 East Broadway,Butte,MT,59701,1308,0.05
1308,Basin Creek Power Services LLC,55866,Basin Creek Plant,MT,7,OP,Maxim Power (USA) Inc,"715 5th Avenue SWSuite 1210, Calgary, Alberta",Canada,CN,00T2P,50168,0.95
1308,Basin Creek Power Services LLC,55866,Basin Creek Plant,MT,8,OP,Basin Creek Power Services LLC,65 East Broadway,Butte,MT,59701,1308,0.05
1308,Basin Creek Power Services LLC,55866,Basin Creek Plant,MT,8,OP,Maxim Power (USA) Inc,"715 5th Avenue SWSuite 1210, Calgary, Alberta",Canada,CN,00T2P,50168,0.95
1308,Basin Creek Power Services LLC,55866,Basin Creek Plant,MT,9,OP,Basin Creek Power Services LLC,65 East Broadway,Butte,MT,59701,1308,0.05
1308,Basin Creek Power Services LLC,55866,Basin Creek Plant,MT,9,OP,Maxim Power (USA) Inc,"715 5th Avenue SWSuite 1210, Calgary, Alberta",Canada,CN,00T2P,50168,0.95
1357,BASF Corp,55122,NAFTA Region Olefins Complex Cogen Fac,TX,UN1,OP,Total Petrochemicals USA Inc,"Total PlazaLouisiana St., Suite 1800",Houston,TX,77002,914,0.4
1357,BASF Corp,55122,NAFTA Region Olefins Complex Cogen Fac,TX,UN1,OP,BASF Corporation,100 Campus Drive,Florham Park,NJ,7932,1182,0.6
1357,BASF Corp,55122,NAFTA Region Olefins Complex Cogen Fac,TX,UN2,OP,Total Petrochemicals USA Inc,"Total PlazaLouisiana St., Suite 1800",Houston,TX,77002,914,0.4
1357,BASF Corp,55122,NAFTA Region Olefins Complex Cogen Fac,TX,UN2,OP,BASF Corporation,100 Campus Drive,Florham Park,NJ,7932,1182,0.6
