Utility ID,Utility Name,Plant Code,Plant Name,State,Generator ID,Status,Owner Name,Owner Street Address,Owner City,Owner State,Owner Zip,Ownership ID,Percent Owned
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,2,OP,City of Wadsworth - (OH),120 Maple Street,Wadsworth,OH,44281,19951,0.0581
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,2,OP,Other,,,,,99999,0.271
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,3,OP,City of Amherst- (OH),P O Box 470647 Park Avenue,Amherst,OH,44001,560,0.0373
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,3,OP,City of Bowling Green - (OH),305 North Main Street,Bowling Green,OH,43402,2054,0.1432
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,3,OP,City of Cuyahoga Falls - (OH),2310 Second Street,Cuyahoga Falls,OH,44221,4683,0.0746
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,3,OP,City of Dover - (OH),303 East Broadway,Dover,OH,44622,5336,0.0522
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,3,OP,City of Galion,P O Box 790115 Harding Way East,Galion,OH,44833,6914,0.0429
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,3,OP,City of Hamilton - (OH),960 N. Third Street,Hamilton,OH,45011,7977,0.2387
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,3,OP,City of Painesville,P O Box 6017 Richmond Street,Painesville,OH,44077,14381,0.0522
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,3,OP,City of St Marys - (OH),101 East Spring Street,St Marys,OH,45885,17891,0.0298
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,3,OP,City of Wadsworth - (OH),120 Maple Street,Wadsworth,OH,44281,19951,0.0581
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,3,OP,Other,,,,,99999,0.271
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,4,OP,City of Amherst- (OH),P O Box 470647 Park Avenue,Amherst,OH,44001,560,0.0373
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,4,OP,City of Bowling Green - (OH),305 North Main Street,Bowling Green,OH,43402,2054,0.1432
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,4,OP,City of Cuyahoga Falls - (OH),2310 Second Street,Cuyahoga Falls,OH,44221,4683,0.0746
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,4,OP,City of Dover - (OH),303 East Broadway,Dover,OH,44622,5336,0.0522
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,4,OP,City of Galion,P O Box 790115 Harding Way East,Galion,OH,44833,6914,0.0429
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,4,OP,City of Hamilton - (OH),960 N. Third Street,Hamilton,OH,45011,7977,0.2387
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,4,OP,City of Painesville,P O Box 6017 Richmond Street,Painesville,OH,44077,14381,0.0522
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,4,OP,City of St Marys - (OH),101 East Spring Street,St Marys,OH,45885,17891,0.0298
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,4,OP,City of Wadsworth - (OH),120 Maple Street,Wadsworth,OH,44281,19951,0.0581
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,4,OP,Other,,,,,99999,0.271
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,5,OP,City of Amherst- (OH),P O Box 470647 Park Avenue,Amherst,OH,44001,560,0.0373
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,5,OP,City of Bowling Green - (OH),305 North Main Street,Bowling Green,OH,43402,2054,0.1432
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,5,OP,City of Cuyahoga Falls - (OH),2310 Second Street,Cuyahoga Falls,OH,44221,4683,0.0746
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,5,OP,City of Dover - (OH),303 East Broadway,Dover,OH,44622,5336,0.0522
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,5,OP,City of Galion,P O Box 790115 Harding Way East,Galion,OH,44833,6914,0.0429
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,5,OP,City of Hamilton - (OH),960 N. Third Street,Hamilton,OH,45011,7977,0.2387
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,5,OP,City of Painesville,P O Box 6017 Richmond Street,Painesville,OH,44077,14381,0.0522
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,5,OP,City of St Marys - (OH),101 East Spring Street,St Marys,OH,45885,17891,0.0298
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,5,OP,City of Wadsworth - (OH),120 Maple Street,Wadsworth,OH,44281,19951,0.0581
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,5,OP,Other,,,,,99999,0.271
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,6,OP,City of Amherst- (OH),P O Box 470647 Park Avenue,Amherst,OH,44001,560,0.0373
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,6,OP,City of Bowling Green - (OH),305 North Main Street,Bowling Green,OH,43402,2054,0.1432
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,6,OP,City of Cuyahoga Falls - (OH),2310 Second Street,Cuyahoga Falls,OH,44221,4683,0.0746
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,6,OP,City of Dover - (OH),303 East Broadway,Dover,OH,44622,5336,0.0522
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,6,OP,City of Galion,P O Box 790115 Harding Way East,Galion,OH,44833,6914,0.0429
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,6,OP,City of Hamilton - (OH),960 N. Third Street,Hamilton,OH,45011,7977,0.2387
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,6,OP,City of Painesville,P O Box 6017 Richmond Street,Painesville,OH,44077,14381,0.0522
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,6,OP,City of St Marys - (OH),101 East Spring Street,St Marys,OH,45885,17891,0.0298
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,6,OP,City of Wadsworth - (OH),120 Maple Street,Wadsworth,OH,44281,19951,0.0581
40577,"American Mun Power-Ohio, Inc",7777,Dover Peaking,OH,6,OP,Other,,,,,99999,0.271
40577,"American Mun Power-Ohio, Inc",7780,Jackson Cntr Peaking,OH,1,OP,City of Amherst- (OH),P O Box 470647 Park Avenue,Amherst,OH,44001,560,0.0373
40577,"American Mun Power-Ohio, Inc",7780,Jackson Cntr Peaking,OH,1,OP,City of Bowling Green - (OH),305 North Main Street,Bowling Green,OH,43402,2054,0.1432
40577,"American Mun Power-Ohio, Inc",7780,Jackson Cntr Peaking,OH,1,OP,City of Cuyahoga Falls - (OH),2310 Second Street,Cuyahoga Falls,OH,44221,4683,0.0746
40577,"American Mun Power-Ohio, Inc",7780,Jackson Cntr Peaking,OH,1,OP,City of Dover - (OH),303 East Broadway,Dover,OH,44622,5336,0.0522
40577,"American Mun Power-Ohio, Inc",7780,Jackson Cntr Peaking,OH,1,OP,City of Galion,P O Box 790115 Harding Way East,Galion,OH,44833,6914,0.0429
40577,"American Mun Power-Ohio, Inc",7780,Jackson Cntr Peaking,OH,1,OP,City of Hamilton - (OH),960 N. Third Street,Hamilton,OH,45011,7977,0.2387
40577,"American Mun Power-Ohio, Inc",7780,Jackson Cntr Peaking,OH,1,OP,City of Painesville,P O Box 6017 Richmond Street,Painesville,OH,44077,14381,0.0522
40577,"American Mun Power-Ohio, Inc",7780,Jackson Cntr Peaking,OH,1,OP,City of St Marys - (OH),101 East Spring Street,St Marys,OH,45885,17891,0.0298
40577,"American Mun Power-Ohio, Inc",7780,Jackson Cntr Peaking,OH,1,OP,City of Wadsworth - (OH),120 Maple Street,Wadsworth,OH,44281,19951,0.0581
40577,"American Mun Power-Ohio, Inc",7780,Jackson Cntr Peaking,OH,1,OP,Other,,,,,99999,0.271
40230,Deseret Generation & Tran Coop,7790,Bonanza,UT,1,OP,Utah Municipal Power Agency,696 W 100 S,Spanish Fork,UT,84660,24431,0.0375
40230,Deseret Generation & Tran Coop,7790,Bonanza,UT,1,OP,Deseret Generation & Tran Coop,10714 South Jordan Gateway,South Jordan,UT,84095,40230,0.9625
40230,Deseret Generation & Tran Coop,7790,Bonanza,UT,2,CN,Utah Municipal Power Agency,696 W 100 S,Spanish Fork,UT,84660,24431,0.0375
40230,Deseret Generation & Tran Coop,7790,Bonanza,UT,2,CN,Deseret Generation & Tran Coop,10714 South Jordan Gateway,South Jordan,UT,84095,40230,0.9625
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,1,OP,City of Amherst- (OH),P O Box 470647 Park Avenue,Amherst,OH,44001,560,0.0373
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,1,OP,City of Bowling Green - (OH),305 North Main Street,Bowling Green,OH,43402,2054,0.1432
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,1,OP,City of Cuyahoga Falls - (OH),2310 Second Street,Cuyahoga Falls,OH,44221,4683,0.0746
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,1,OP,City of Dover - (OH),303 East Broadway,Dover,OH,44622,5336,0.0522
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,1,OP,City of Galion,P O Box 790115 Harding Way East,Galion,OH,44833,6914,0.0429
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,1,OP,City of Hamilton - (OH),960 N. Third Street,Hamilton,OH,45011,7977,0.2387
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,1,OP,City of Painesville,P O Box 6017 Richmond Street,Painesville,OH,44077,14381,0.0522
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,1,OP,City of St Marys - (OH),101 East Spring Street,St Marys,OH,45885,17891,0.0298
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,1,OP,City of Wadsworth - (OH),120 Maple Street,Wadsworth,OH,44281,19951,0.0581
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,1,OP,Other,,,,,99999,0.271
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,2,OP,City of Amherst- (OH),P O Box 470647 Park Avenue,Amherst,OH,44001,560,0.0373
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,2,OP,City of Bowling Green - (OH),305 North Main Street,Bowling Green,OH,43402,2054,0.1432
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,2,OP,City of Cuyahoga Falls - (OH),2310 Second Street,Cuyahoga Falls,OH,44221,4683,0.0746
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,2,OP,City of Dover - (OH),303 East Broadway,Dover,OH,44622,5336,0.0522
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,2,OP,City of Galion,P O Box 790115 Harding Way East,Galion,OH,44833,6914,0.0429
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,2,OP,City of Hamilton - (OH),960 N. Third Street,Hamilton,OH,45011,7977,0.2387
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,2,OP,City of Painesville,P O Box 6017 Richmond Street,Painesville,OH,44077,14381,0.0522
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,2,OP,City of St Marys - (OH),101 East Spring Street,St Marys,OH,45885,17891,0.0298
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,2,OP,City of Wadsworth - (OH),120 Maple Street,Wadsworth,OH,44281,19951,0.0581
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,2,OP,Other,,,,,99999,0.271
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,3,OP,City of Amherst- (OH),P O Box 470647 Park Avenue,Amherst,OH,44001,560,0.0373
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,3,OP,City of Bowling Green - (OH),305 North Main Street,Bowling Green,OH,43402,2054,0.1432
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,3,OP,City of Cuyahoga Falls - (OH),2310 Second Street,Cuyahoga Falls,OH,44221,4683,0.0746
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,3,OP,City of Dover - (OH),303 East Broadway,Dover,OH,44622,5336,0.0522
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,3,OP,City of Galion,P O Box 790115 Harding Way East,Galion,OH,44833,6914,0.0429
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,3,OP,City of Hamilton - (OH),960 N. Third Street,Hamilton,OH,45011,7977,0.2387
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,3,OP,City of Painesville,P O Box 6017 Richmond Street,Painesville,OH,44077,14381,0.0522
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,3,OP,City of St Marys - (OH),101 East Spring Street,St Marys,OH,45885,17891,0.0298
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,3,OP,City of Wadsworth - (OH),120 Maple Street,Wadsworth,OH,44281,19951,0.0581
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,3,OP,Other,,,,,99999,0.271
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,4,OP,City of Amherst- (OH),P O Box 470647 Park Avenue,Amherst,OH,44001,560,0.0373
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,4,OP,City of Bowling Green - (OH),305 North Main Street,Bowling Green,OH,43402,2054,0.1432
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,4,OP,City of Cuyahoga Falls - (OH),2310 Second Street,Cuyahoga Falls,OH,44221,4683,0.0746
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,4,OP,City of Dover - (OH),303 East Broadway,Dover,OH,44622,5336,0.0522
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,4,OP,City of Galion,P O Box 790115 Harding Way East,Galion,OH,44833,6914,0.0429
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,4,OP,City of Hamilton - (OH),960 N. Third Street,Hamilton,OH,45011,7977,0.2387
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,4,OP,City of Painesville,P O Box 6017 Richmond Street,Painesville,OH,44077,14381,0.0522
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,4,OP,City of St Marys - (OH),101 East Spring Street,St Marys,OH,45885,17891,0.0298
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,4,OP,City of Wadsworth - (OH),120 Maple Street,Wadsworth,OH,44281,19951,0.0581
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,4,OP,Other,,,,,99999,0.271
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,5,OP,City of Amherst- (OH),P O Box 470647 Park Avenue,Amherst,OH,44001,560,0.0373
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,5,OP,City of Bowling Green - (OH),305 North Main Street,Bowling Green,OH,43402,2054,0.1432
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,5,OP,City of Cuyahoga Falls - (OH),2310 Second Street,Cuyahoga Falls,OH,44221,4683,0.0746
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,5,OP,City of Dover - (OH),303 East Broadway,Dover,OH,44622,5336,0.0522
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,5,OP,City of Galion,P O Box 790115 Harding Way East,Galion,OH,44833,6914,0.0429
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,5,OP,City of Hamilton - (OH),960 N. Third Street,Hamilton,OH,45011,7977,0.2387
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,5,OP,City of Painesville,P O Box 6017 Richmond Street,Painesville,OH,44077,14381,0.0522
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,5,OP,City of St Marys - (OH),101 East Spring Street,St Marys,OH,45885,17891,0.0298
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,5,OP,City of Wadsworth - (OH),120 Maple Street,Wadsworth,OH,44281,19951,0.0581
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,5,OP,Other,,,,,99999,0.271
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,6,OP,City of Amherst- (OH),P O Box 470647 Park Avenue,Amherst,OH,44001,560,0.0373
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,6,OP,City of Bowling Green - (OH),305 North Main Street,Bowling Green,OH,43402,2054,0.1432
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,6,OP,City of Cuyahoga Falls - (OH),2310 Second Street,Cuyahoga Falls,OH,44221,4683,0.0746
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,6,OP,City of Dover - (OH),303 East Broadway,Dover,OH,44622,5336,0.0522
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,6,OP,City of Galion,P O Box 790115 Harding Way East,Galion,OH,44833,6914,0.0429
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,6,OP,City of Hamilton - (OH),960 N. Third Street,Hamilton,OH,45011,7977,0.2387
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,6,OP,City of Painesville,P O Box 6017 Richmond Street,Painesville,OH,44077,14381,0.0522
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,6,OP,City of St Marys - (OH),101 East Spring Street,St Marys,OH,45885,17891,0.0298
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,6,OP,City of Wadsworth - (OH),120 Maple Street,Wadsworth,OH,44281,19951,0.0581
40577,"American Mun Power-Ohio, Inc",7791,Montpelier,OH,6,OP,Other,,,,,99999,0.271
11560,City of Manassas - (VA),7797,Dominion/Lo Mar,VA,DOM1,OP,City of Harrisonburg - (VA),89 West Bruce Street,Harrisonburg,VA,22801,8198,0.5
11560,City of Manassas - (VA),7797,Dominion/Lo Mar,VA,DOM1,OP,City of Manassas - (VA),P O Box 5608500 Public Works Drive,Manassas,VA,20110,11560,0.5
13994,Oglethorpe Power Corporation,7813,Sewell Creek Energy,GA,1,OP,Smarr EMC,2100 East Exchange Place,Tucker,GA,30085,22056,1.0
13994,Oglethorpe Power Corporation,7813,Sewell Creek Energy,GA,2,OP,Smarr EMC,2100 East Exchange Place,Tucker,GA,30085,22056,1.0
13994,Oglethorpe Power Corporation,7813,Sewell Creek Energy,GA,3,OP,Smarr EMC,2100 East Exchange Place,Tucker,GA,30085,22056,1.0
13994,Oglethorpe Power Corporation,7813,Sewell Creek Energy,GA,4,OP,Smarr EMC,2100 East Exchange Place,Tucker,GA,30085,22056,1.0
13994,Oglethorpe Power Corporation,7829,Smarr Energy Center,GA,1,OP,Smarr EMC,2100 East Exchange Place,Tucker,GA,30085,22056,1.0
13994,Oglethorpe Power Corporation,7829,Smarr Energy Center,GA,2,OP,Smarr EMC,2100 East Exchange Place,Tucker,GA,30085,22056,1.0
12667,Minnesota Municipal Power Agny,7844,Minnesota River,MN,UOO1,OP,City of Chaska - (MN),One City Hall Plaza,Chaska,MN,55318,3400,1.0
40577,"American Mun Power-Ohio, Inc",7874,Edgerton,OH,1,OP,City of Amherst- (OH),P O Box 470647 Park Avenue,Amherst,OH,44001,560,0.0373
40577,"American Mun Power-Ohio, Inc",7874,Edgerton,OH,1,OP,City of Bowling Green - (OH),305 North Main Street,Bowling Green,OH,43402,2054,0.1432
40577,"American Mun Power-Ohio, Inc",7874,Edgerton,OH,1,OP,City of Cuyahoga Falls - (OH),2310 Second Street,Cuyahoga Falls,OH,44221,4683,0.0746
40577,"American Mun Power-Ohio, Inc",7874,Edgerton,OH,1,OP,City of Dover - (OH),303 East Broadway,Dover,OH,44622,5336,0.0522
40577,"American Mun Power-Ohio, Inc",7874,Edgerton,OH,1,OP,City of Galion,P O Box 790115 Harding Way East,Galion,OH,44833,6914,0.0429
40577,"American Mun Power-Ohio, Inc",7874,Edgerton,OH,1,OP,City of Hamilton - (OH),960 N. Third Street,Hamilton,OH,45011,7977,0.2387
40577,"American Mun Power-Ohio, Inc",7874,Edgerton,OH,1,OP,City of Painesville,P O Box 6017 Richmond Street,Painesville,OH,44077,14381,0.0522
40577,"American Mun Power-Ohio, Inc",7874,Edgerton,OH,1,OP,City of St Marys - (OH),101 East Spring Street,St Marys,OH,45885,17891,0.0298
40577,"American Mun Power-Ohio, Inc",7874,Edgerton,OH,1,OP,City of Wadsworth - (OH),120 Maple Street,Wadsworth,OH,44281,19951,0.0581
40577,"American Mun Power-Ohio, Inc",7874,Edgerton,OH,1,OP,Other,,,,,99999,0.271
40577,"American Mun Power-Ohio, Inc",7874,Edgerton,OH,2,OP,City of Amherst- (OH),P O Box 470647 Park Avenue,Amherst,OH,44001,560,0.0373
40577,"American Mun Power-Ohio, Inc",7874,Edgerton,OH,2,OP,City of Bowling Green - (OH),305 North Main Street,Bowling Green,OH,43402,2054,0.1432
40577,"American Mun Power-Ohio, Inc",7874,Edgerton,OH,2,OP,City of Cuyahoga Falls - (OH),2310 Second Street,Cuyahoga Falls,OH,44221,4683,0.0746
40577,"American Mun Power-Ohio, Inc",7874,Edgerton,OH,2,OP,City of Dover - (OH),303 East Broadway,Dover,OH,44622,5336,0.0522
40577,"American Mun Power-Ohio, Inc",7874,Edgerton,OH,2,OP,City of Galion,P O Box 790115 Harding Way East,Galion,OH,44833,6914,0.0429
40577,"American Mun Power-Ohio, Inc",7874,Edgerton,OH,2,OP,City of Hamilton - (OH),960 N. Third Street,Hamilton,OH,45011,7977,0.2387
40577,"American Mun Power-Ohio, Inc",7874,Edgerton,OH,2,OP,City of Painesville,P O Box 6017 Richmond Street,Painesville,OH,44077,14381,0.0522
40577,"American Mun Power-Ohio, Inc",7874,Edgerton,OH,2,OP,City of St Marys - (OH),101 East Spring Street,St Marys,OH,45885,17891,0.0298
40577,"American Mun Power-Ohio, Inc",7874,Edgerton,OH,2,OP,City of Wadsworth - (OH),120 Maple Street,Wadsworth,OH,44281,19951,0.0581
40577,"American Mun Power-Ohio, Inc",7874,Edgerton,OH,2,OP,Other,,,,,99999,0.271
17698,Southwestern Electric Power Co,7902,Pirkey,TX,1,RE,"Northeast Texas Elec Coop, Inc",2221 H.G. Mosley Pwky.,Longview,TX,75604,13670,0.1172
17698,Southwestern Electric Power Co,7902,Pirkey,TX,1,RE,Oklahoma Municipal Power Authority,P O Box 1960,Edmond,OK,73083,14077,0.0234
17698,Southwestern Electric Power Co,7902,Pirkey,TX,1,RE,Southwestern Electric Power Co,212 E. 6th Street,Tulsa,OK,74119,17698,0.8594
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,1,OP,City of Amherst- (OH),P O Box 470647 Park Avenue,Amherst,OH,44001,560,0.0373
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,1,OP,City of Bowling Green - (OH),305 North Main Street,Bowling Green,OH,43402,2054,0.1432
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,1,OP,City of Cuyahoga Falls - (OH),2310 Second Street,Cuyahoga Falls,OH,44221,4683,0.0746
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,1,OP,City of Dover - (OH),303 East Broadway,Dover,OH,44622,5336,0.0522
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,1,OP,City of Galion,P O Box 790115 Harding Way East,Galion,OH,44833,6914,0.0429
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,1,OP,City of Hamilton - (OH),960 N. Third Street,Hamilton,OH,45011,7977,0.2387
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,1,OP,City of Painesville,P O Box 6017 Richmond Street,Painesville,OH,44077,14381,0.0522
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,1,OP,City of St Marys - (OH),101 East Spring Street,St Marys,OH,45885,17891,0.0298
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,1,OP,City of Wadsworth - (OH),120 Maple Street,Wadsworth,OH,44281,19951,0.0581
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,1,OP,Other,,,,,99999,0.271
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,2,OP,City of Amherst- (OH),P O Box 470647 Park Avenue,Amherst,OH,44001,560,0.0373
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,2,OP,City of Bowling Green - (OH),305 North Main Street,Bowling Green,OH,43402,2054,0.1432
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,2,OP,City of Cuyahoga Falls - (OH),2310 Second Street,Cuyahoga Falls,OH,44221,4683,0.0746
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,2,OP,City of Dover - (OH),303 East Broadway,Dover,OH,44622,5336,0.0522
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,2,OP,City of Galion,P O Box 790115 Harding Way East,Galion,OH,44833,6914,0.0429
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,2,OP,City of Hamilton - (OH),960 N. Third Street,Hamilton,OH,45011,7977,0.2387
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,2,OP,City of Painesville,P O Box 6017 Richmond Street,Painesville,OH,44077,14381,0.0522
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,2,OP,City of St Marys - (OH),101 East Spring Street,St Marys,OH,45885,17891,0.0298
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,2,OP,City of Wadsworth - (OH),120 Maple Street,Wadsworth,OH,44281,19951,0.0581
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,2,OP,Other,,,,,99999,0.271
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,3,OP,City of Amherst- (OH),P O Box 470647 Park Avenue,Amherst,OH,44001,560,0.0373
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,3,OP,City of Bowling Green - (OH),305 North Main Street,Bowling Green,OH,43402,2054,0.1432
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,3,OP,City of Cuyahoga Falls - (OH),2310 Second Street,Cuyahoga Falls,OH,44221,4683,0.0746
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,3,OP,City of Dover - (OH),303 East Broadway,Dover,OH,44622,5336,0.0522
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,3,OP,City of Galion,P O Box 790115 Harding Way East,Galion,OH,44833,6914,0.0429
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,3,OP,City of Hamilton - (OH),960 N. Third Street,Hamilton,OH,45011,7977,0.2387
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,3,OP,City of Painesville,P O Box 6017 Richmond Street,Painesville,OH,44077,14381,0.0522
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,3,OP,City of St Marys - (OH),101 East Spring Street,St Marys,OH,45885,17891,0.0298
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,3,OP,City of Wadsworth - (OH),120 Maple Street,Wadsworth,OH,44281,19951,0.0581
40577,"American Mun Power-Ohio, Inc",7918,Galion,OH,3,OP,Other,,,,,99999,0.271
40577,"American Mun Power-Ohio, Inc",7919,Seville,OH,1,OP,City of Amherst- (OH),P O Box 470647 Park Avenue,Amherst,OH,44001,560,0.0373
40577,"American Mun Power-Ohio, Inc",7919,Seville,OH,1,OP,City of Bowling Green - (OH),305 North Main Street,Bowling Green,OH,43402,2054,0.1432
40577,"American Mun Power-Ohio, Inc",7919,Seville,OH,1,OP,City of Cuyahoga Falls - (OH),2310 Second Street,Cuyahoga Falls,OH,44221,4683,0.0746
